RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
2658,2019_04_10 11:10:18,2.8243,-0.9022,7.9238,32.87,33.03,6.836,660,900
2659,2019_04_10 11:10:19,1.5298,-0.5884,7.7669,32.89,32.99,6.348,660,870
2660,2019_04_10 11:10:20,2.3144,-0.863,7.7276,32.89,33.05,6.152,660,870
2661,2019_04_10 11:10:21,-0.6669,-0.1177,7.2177,32.91,33.07,6.885,660,900
2662,2019_04_10 11:10:22,1.0591,-1.3729,8.3553,32.85,33.05,6.201,660,900
2663,2019_04_10 11:10:23,0.6669,9.7282,6.7862,32.87,33.03,6.885,660,900
2664,2019_04_10 11:10:24,1.4514,-1.9613,8.3553,32.87,33.11,6.104,660,900
2665,2019_04_10 11:10:25,0.4707,-0.6276,7.8845,32.87,33.07,6.641,690,900
2666,2019_04_10 11:10:26,-0.9414,-0.7845,7.5315,32.85,32.99,6.494,690,900
2667,2019_04_10 11:10:27,2.5105,-3.0204,7.6492,32.87,33.11,6.689,660,870
2668,2019_04_10 11:10:28,0.353,-2.5497,7.9238,32.87,33.11,5.957,660,870
2669,2019_04_10 11:10:29,-0.9022,-13.5332,10.7481,32.85,33.11,6.152,660,900
2670,2019_04_10 11:10:30,0.6276,-4.7856,7.8845,32.87,33.17,5.957,660,900
2671,2019_04_10 11:10:31,1.9221,-2.3144,7.9238,32.87,33.19,6.299,660,900
2672,2019_04_10 11:10:32,2.2359,-1.6475,8.4337,32.87,33.13,6.104,660,900
2673,2019_04_10 11:10:33,-5.1779,-8.826,11.1796,32.87,33.13,6.152,660,870
2674,2019_04_10 11:10:34,3.6088,-2.1182,8.1199,32.87,33.19,6.738,660,870
2675,2019_04_10 11:10:35,1.726,-1.8437,7.8845,32.89,33.13,6.25,660,900
2676,2019_04_10 11:10:36,-11.7288,-0.863,10.6696,32.89,33.19,6.445,660,900
2677,2019_04_10 11:10:37,2.079,-0.4707,7.7669,32.89,33.25,6.152,660,900
2678,2019_04_10 11:10:38,0.6276,0.353,8.6299,32.87,33.29,6.006,660,900
2679,2019_04_10 11:10:39,-18.005,-8.6691,8.9437,32.91,33.27,6.494,660,900
2680,2019_04_10 11:10:40,4.8249,-0.863,7.8453,32.91,33.29,6.152,660,840
2681,2019_04_10 11:10:41,0.3138,1.4906,7.9238,32.91,33.27,6.201,660,900
2682,2019_04_10 11:10:42,1.8829,-1.2553,6.9823,32.87,33.19,6.396,690,900
2683,2019_04_10 11:10:43,2.1182,-3.0989,7.963,32.89,33.25,6.543,660,900
2684,2019_04_10 11:10:44,0.8238,-2.7066,7.9238,32.91,33.21,6.299,660,900
2685,2019_04_10 11:10:45,0.353,-2.5497,8.0807,32.89,33.29,5.859,660,840
2686,2019_04_10 11:10:46,-0.1177,-1.216,8.6299,32.91,33.27,6.201,660,900
2687,2019_04_10 11:10:47,2.079,-4.5111,8.2376,32.91,33.25,6.787,660,900
2688,2019_04_10 11:10:48,5.6094,-5.2956,9.2967,32.87,33.29,6.641,630,900
2689,2019_04_10 11:10:49,-0.4315,-1.8829,7.963,32.89,33.33,6.006,660,840
2690,2019_04_10 11:10:50,0.7061,6.9039,7.2961,32.89,33.27,6.787,660,900
2691,2019_04_10 11:10:51,0.8238,-3.1774,8.0415,32.91,33.35,6.738,660,900
2692,2019_04_10 11:10:52,1.6475,-0.5884,8.7475,32.91,33.35,6.348,660,840
2693,2019_04_10 11:10:53,0.353,-1.8437,7.5707,32.91,33.29,7.031,660,900
2694,2019_04_10 11:10:54,0.5884,-3.7658,7.61,32.91,33.33,6.543,660,900
2695,2019_04_10 11:10:55,0.6276,-0.863,9.5713,32.89,33.29,6.152,660,840
2696,2019_04_10 11:10:56,1.0983,-3.2166,8.1199,32.91,33.39,6.104,660,900
2697,2019_04_10 11:10:57,4.3149,0.2746,7.7669,32.89,33.41,5.908,660,900
2698,2019_04_10 11:10:58,12.2779,7.7669,7.0608,32.89,33.35,6.543,660,840
2699,2019_04_10 11:10:59,3.0989,-1.3337,8.826,32.91,33.35,6.787,660,900
2700,2019_04_10 11:11:00,-1.0591,-2.2751,8.0022,32.91,33.41,5.762,660,900
2701,2019_04_10 11:11:01,1.3337,-1.7652,7.8061,32.91,33.41,6.055,660,840
2702,2019_04_10 11:11:02,1.9221,-1.4514,8.0807,32.93,33.43,6.055,660,900
2703,2019_04_10 11:11:03,1.6083,-1.6867,8.7868,32.93,33.51,5.957,660,900
2704,2019_04_10 11:11:04,2.589,1.0591,7.7669,32.93,33.47,6.25,630,840
2705,2019_04_10 11:11:05,-0.1961,0.6276,8.0022,32.93,33.39,6.055,630,900
2706,2019_04_10 11:11:06,0.3923,-2.1967,7.8061,32.95,33.51,5.957,660,900
2707,2019_04_10 11:11:07,1.9221,6.7862,6.1586,32.95,33.51,6.689,660,840
2708,2019_04_10 11:11:08,10.4735,5.374,5.1779,32.93,33.51,5.957,660,900
2709,2019_04_10 11:11:09,3.9619,1.7652,8.1199,32.95,33.47,6.641,660,900
2710,2019_04_10 11:11:10,2.9812,-2.1967,8.0022,32.93,33.47,6.689,660,840
2711,2019_04_10 11:11:11,3.0989,-1.0199,8.1199,32.93,33.57,6.396,660,900
2712,2019_04_10 11:11:12,1.8044,0.7453,7.61,32.93,33.55,5.957,660,840
2713,2019_04_10 11:11:13,0.3923,1.8044,7.3354,32.99,33.57,5.762,630,900
2714,2019_04_10 11:11:14,0.1569,0.1177,7.61,32.95,33.47,6.055,630,900
2715,2019_04_10 11:11:15,0.9414,-2.6282,8.9044,32.95,33.47,6.396,660,840
2716,2019_04_10 11:11:16,1.216,0.1569,7.6492,33.01,33.55,6.055,660,900
2717,2019_04_10 11:11:17,3.295,-2.6674,7.0608,33.01,33.51,6.104,660,840
2718,2019_04_10 11:11:18,-1.2945,-1.2553,6.9823,32.93,33.47,6.396,660,900
2719,2019_04_10 11:11:19,3.0597,-1.2553,8.2768,33.01,33.57,6.543,660,900
2720,2019_04_10 11:11:20,1.4122,-1.2553,8.7083,32.95,33.43,6.836,660,840
2721,2019_04_10 11:11:21,3.0597,-0.7453,8.1199,32.99,33.49,6.445,630,900
2722,2019_04_10 11:11:22,3.0989,-1.4514,7.4923,33.01,33.57,6.689,630,840
2723,2019_04_10 11:11:23,5.531,3.5696,5.8448,33.01,33.55,6.543,660,900
2724,2019_04_10 11:11:24,-4.5111,-3.4127,8.9829,32.99,33.51,6.738,660,870
2725,2019_04_10 11:11:25,1.6867,1.5298,7.3746,33.01,33.49,6.494,660,870
2726,2019_04_10 11:11:26,0.9807,-2.7851,8.6691,32.99,33.57,5.908,660,900
2727,2019_04_10 11:11:27,4.0403,0.3923,8.7083,32.99,33.65,5.762,660,840
2728,2019_04_10 11:11:28,0,-0.6669,7.6884,32.99,33.55,6.543,630,900
2729,2019_04_10 11:11:29,0.4707,-0.5492,8.3553,33.03,33.63,6.445,630,840
2730,2019_04_10 11:11:30,-0.1961,-3.8442,8.0022,33.01,33.51,5.957,660,900
2731,2019_04_10 11:11:31,-1.9613,-2.0006,8.0415,33.03,33.61,5.859,660,840
2732,2019_04_10 11:11:32,3.2166,1.5298,7.8845,33.03,33.61,5.713,660,900
2733,2019_04_10 11:11:33,1.2945,-3.5696,8.5514,33.01,33.63,6.104,660,900
2734,2019_04_10 11:11:34,2.3144,-2.7851,8.1591,32.99,33.61,5.762,660,840
2735,2019_04_10 11:11:35,3.4912,-1.8829,8.1984,33.03,33.47,6.299,660,900
2736,2019_04_10 11:11:36,1.4122,-1.5298,8.0022,33.01,33.49,5.908,600,840
2737,2019_04_10 11:11:37,3.9619,4.0011,6.6293,33.03,33.57,6.152,660,900
2738,2019_04_10 11:11:38,9.3359,-6.7862,8.0807,33.01,33.65,6.494,660,840
2739,2019_04_10 11:11:39,-2.0398,-1.4906,8.5906,33.03,33.63,6.445,660,900
2740,2019_04_10 11:11:40,4.9033,-3.0989,8.9044,33.01,33.63,6.006,660,900
2741,2019_04_10 11:11:41,1.6475,-2.3536,8.3945,33.01,33.63,6.543,660,840
2742,2019_04_10 11:11:42,0.3138,0.7845,7.4138,33.03,33.71,6.25,630,900
2743,2019_04_10 11:11:43,12.7879,10.1205,5.5702,33.03,33.65,5.859,630,840
2744,2019_04_10 11:11:44,-1.6475,0.2354,7.61,33.03,33.73,6.152,660,900
2745,2019_04_10 11:11:45,2.2751,-1.4514,8.7083,33.03,33.71,6.299,660,840
2746,2019_04_10 11:11:46,2.1575,0.353,8.0022,33.05,33.65,6.104,660,900
2747,2019_04_10 11:11:47,0.9414,0.5099,8.0807,33.03,33.71,6.055,660,840
2748,2019_04_10 11:11:48,3.1381,-0.8238,8.4729,33.03,33.63,6.299,600,900
2749,2019_04_10 11:11:49,1.1768,-1.7652,8.3945,33.01,33.77,6.836,660,840
2750,2019_04_10 11:11:50,3.5696,0.2354,8.6691,33.07,33.69,6.104,660,900
2751,2019_04_10 11:11:51,3.805,-1.0591,8.9437,33.03,33.69,6.494,660,840
2752,2019_04_10 11:11:52,-1.0591,-2.6282,7.963,33.07,33.71,6.201,600,840
2753,2019_04_10 11:11:53,0.7453,-1.1768,7.3746,33.05,33.71,6.348,660,900
2754,2019_04_10 11:11:54,0.3138,-1.2553,7.6492,33.05,33.65,6.396,660,840
2755,2019_04_10 11:11:55,1.4514,0.7453,7.7669,33.05,33.71,6.445,660,900
2756,2019_04_10 11:11:56,2.7066,-0.1569,7.7669,33.07,33.73,5.713,600,840
2757,2019_04_10 11:11:57,3.1774,-2.432,7.9238,33.07,33.69,6.445,660,900
2758,2019_04_10 11:11:58,-0.3138,-2.079,8.9829,33.05,33.79,6.494,660,840
2759,2019_04_10 11:11:59,-0.0785,-4.9033,7.3354,33.07,33.83,6.494,660,870
2760,2019_04_10 11:12:00,3.7265,6.6293,8.4337,33.07,33.71,5.957,600,870
2761,2019_04_10 11:12:01,2.5497,1.6867,8.3945,33.07,33.69,5.957,660,840
2762,2019_04_10 11:12:02,-9.3752,-8.8652,9.6105,33.07,33.79,5.957,660,900
2763,2019_04_10 11:12:03,-0.863,-1.4906,6.8647,33.07,33.73,6.201,660,840
2764,2019_04_10 11:12:04,0.8238,-0.8238,8.3945,33.09,33.77,5.908,600,900
2765,2019_04_10 11:12:05,2.0398,-0.6276,8.7475,33.07,33.77,6.104,660,840
2766,2019_04_10 11:12:06,3.0989,-2.1182,7.5707,33.07,33.79,5.762,660,840
2767,2019_04_10 11:12:07,0.4707,0.3138,7.963,33.07,33.79,6.152,660,900
2768,2019_04_10 11:12:08,3.7265,-2.5497,8.2376,33.07,33.69,5.908,600,840
2769,2019_04_10 11:12:09,3.0597,-2.3928,8.3945,33.11,33.71,6.836,660,840
2770,2019_04_10 11:12:10,-13.6901,-2.3144,6.6685,33.09,33.77,5.908,660,900
2771,2019_04_10 11:12:11,2.942,-2.3144,7.6884,33.09,33.79,6.494,600,840
2772,2019_04_10 11:12:12,1.5298,-0.863,8.1984,33.07,33.69,6.055,660,840
2773,2019_04_10 11:12:13,-0.6276,1.216,5.6094,33.09,33.71,6.348,660,900
2774,2019_04_10 11:12:14,0.863,-0.7845,8.0415,33.09,33.79,6.348,600,840
2775,2019_04_10 11:12:15,-2.8635,1.7652,7.6884,33.09,33.87,6.348,660,840
2776,2019_04_10 11:12:16,3.295,-0.6276,9.2575,33.09,33.73,6.445,660,900
2777,2019_04_10 11:12:17,0.9807,-1.4514,7.6492,33.09,33.83,5.518,630,840
2778,2019_04_10 11:12:18,3.5304,-1.0199,7.61,33.11,33.79,6.543,630,870
2779,2019_04_10 11:12:19,1.8829,-1.9613,7.8845,33.11,33.85,6.787,660,870
2780,2019_04_10 11:12:20,0.9022,0.8238,7.4138,33.09,33.73,6.104,660,840
2781,2019_04_10 11:12:21,1.5691,-2.079,7.6884,33.11,33.71,6.396,600,900
2782,2019_04_10 11:12:22,-0.9414,-0.5884,7.8845,33.07,33.85,6.787,660,840
2783,2019_04_10 11:12:23,-1.5298,-1.2945,7.8845,33.09,33.79,6.104,660,840
2784,2019_04_10 11:12:24,3.0989,-0.3138,8.8652,33.09,33.83,6.543,600,900
2785,2019_04_10 11:12:25,1.216,-1.9613,6.5508,33.13,33.73,6.152,660,840
2786,2019_04_10 11:12:26,0.5492,-2.3928,7.5315,33.11,33.79,5.713,660,840
2787,2019_04_10 11:12:27,0.9807,-2.1575,8.2768,33.09,33.85,6.543,600,870
2788,2019_04_10 11:12:28,-12.1602,-3.7265,10.3558,33.11,33.87,6.299,660,870
2789,2019_04_10 11:12:29,1.726,-2.3144,8.0022,33.11,33.73,6.494,660,840
2790,2019_04_10 11:12:30,-4.2365,-6.1978,8.316,33.09,33.77,6.494,600,840
2791,2019_04_10 11:12:31,3.4127,-1.0983,8.316,33.11,33.87,6.055,660,900
2792,2019_04_10 11:12:32,0.4315,2.1575,7.4923,33.11,33.79,6.299,600,840
2793,2019_04_10 11:12:33,4.5895,-4.668,8.1591,33.13,33.85,6.104,660,840
2794,2019_04_10 11:12:34,1.1768,-0.2354,7.3746,33.13,33.79,5.859,660,840
2795,2019_04_10 11:12:35,-0.2746,-1.6083,8.0415,33.13,33.87,5.811,600,840
2796,2019_04_10 11:12:36,0.1569,-11.1404,8.5906,33.13,33.93,5.908,660,900
2797,2019_04_10 11:12:37,0.7453,-2.942,8.7083,33.13,33.77,5.615,600,840
2798,2019_04_10 11:12:38,0.1961,-2.9028,7.4923,33.11,33.87,6.055,660,840
2799,2019_04_10 11:12:39,2.5497,-0.7845,8.3553,33.13,33.87,6.641,660,840
2800,2019_04_10 11:12:40,1.6083,-1.5691,8.2376,33.11,33.85,5.908,600,870
2801,2019_04_10 11:12:41,1.3337,0.4315,8.0415,33.11,33.83,5.518,660,870
2802,2019_04_10 11:12:42,2.3928,-3.2166,8.6299,33.11,33.85,6.396,600,840
2803,2019_04_10 11:12:43,2.1182,-1.3729,8.0415,33.13,33.91,5.908,660,840
2804,2019_04_10 11:12:44,-7.5707,-10.7481,10.2774,33.11,33.87,5.811,600,840
2805,2019_04_10 11:12:45,0.863,-1.9613,8.2376,33.13,33.85,6.348,660,840
2806,2019_04_10 11:12:46,0.7453,-2.7066,8.0807,33.13,33.91,6.445,630,870
2807,2019_04_10 11:12:47,0.9022,-1.0199,7.8061,33.13,33.91,5.664,630,870
2808,2019_04_10 11:12:48,0.3138,-1.3729,8.3553,33.11,33.83,6.152,660,840
2809,2019_04_10 11:12:49,1.5298,-1.6475,8.0022,33.15,33.93,6.641,600,840
2810,2019_04_10 11:12:50,2.589,-2.6282,7.1392,33.13,33.85,5.518,660,840
2811,2019_04_10 11:12:51,-0.9022,-1.1376,7.8845,33.13,33.83,6.689,600,840
2812,2019_04_10 11:12:52,-5.9624,-8.6691,9.0221,33.15,33.93,5.518,660,840
2813,2019_04_10 11:12:53,6.3939,4.5503,8.2768,33.11,33.85,5.566,600,840
2814,2019_04_10 11:12:54,1.726,-0.7845,7.61,33.11,33.93,6.25,660,840
2815,2019_04_10 11:12:55,0.1961,-3.0204,7.7669,33.17,33.87,6.201,600,840
2816,2019_04_10 11:12:56,-0.8238,0.2746,7.9238,33.13,33.87,6.348,660,870
2817,2019_04_10 11:12:57,3.1381,0.3923,7.6884,33.13,33.93,6.592,600,870
2818,2019_04_10 11:12:58,1.3729,-0.5492,7.6492,33.15,33.93,6.25,660,840
2819,2019_04_10 11:12:59,0,-0.5884,7.61,33.15,33.93,5.664,600,840
2820,2019_04_10 11:13:00,-3.5696,-0.3138,7.2569,33.15,33.93,5.664,600,840
2821,2019_04_10 11:13:01,-9.6497,-4.5895,8.5122,33.15,33.93,6.25,660,840
2822,2019_04_10 11:13:02,-0.1569,0.3138,8.4729,33.15,33.91,6.299,600,840
2823,2019_04_10 11:13:03,-2.5497,-5.4917,10.905,33.15,33.87,6.006,660,840
2824,2019_04_10 11:13:04,-1.4906,-1.4122,8.826,33.15,33.91,5.566,600,840
2825,2019_04_10 11:13:05,1.4906,-1.3337,7.2569,33.13,33.85,6.104,660,840
2826,2019_04_10 11:13:06,-2.4713,3.6088,8.826,33.15,33.85,5.811,600,840
2827,2019_04_10 11:13:07,2.5497,-1.8437,8.2768,33.15,33.87,5.811,600,840
2828,2019_04_10 11:13:08,1.9221,-6.9039,7.7669,33.13,33.87,5.908,660,840
2829,2019_04_10 11:13:09,1.7652,-2.2751,8.3553,33.15,33.95,6.592,600,840
2830,2019_04_10 11:13:10,0.6669,0.3923,8.0807,33.13,33.93,6.152,660,840
2831,2019_04_10 11:13:11,1.4514,-1.4122,7.6492,33.15,33.95,6.445,600,810
2832,2019_04_10 11:13:12,-1.0199,0.1961,7.3354,33.15,33.95,5.908,600,810
2833,2019_04_10 11:13:13,1.2945,-2.7851,7.6884,33.11,33.87,6.592,660,840
2834,2019_04_10 11:13:14,0.863,0.5492,8.3553,33.11,33.99,6.152,600,840
2835,2019_04_10 11:13:15,-2.9028,-2.079,7.1392,33.11,33.87,6.299,660,870
2836,2019_04_10 11:13:16,0.7453,-2.8635,8.4729,33.15,34.01,5.957,600,840
2837,2019_04_10 11:13:17,2.9028,0.1961,8.3553,33.13,34.13,6.201,660,870
2838,2019_04_10 11:13:18,0.9414,-2.942,7.8061,33.13,34.01,6.396,600,840
2839,2019_04_10 11:13:19,0.6669,-0.9414,8.826,33.11,33.95,5.859,660,810
2840,2019_04_10 11:13:20,1.0199,-2.1967,8.1591,33.15,34.01,6.396,600,840
2841,2019_04_10 11:13:21,1.5298,0.3138,7.9238,33.17,33.91,5.469,600,840
2842,2019_04_10 11:13:22,1.0591,-1.8829,8.2768,33.11,33.99,5.664,660,840
2843,2019_04_10 11:13:23,2.432,-2.1967,8.316,33.15,34.03,5.566,600,840
2844,2019_04_10 11:13:24,0.6276,-2.432,9.1398,33.17,34.01,5.811,660,840
2845,2019_04_10 11:13:25,1.726,-0.3923,7.9238,33.15,34.03,5.957,600,840
2846,2019_04_10 11:13:26,0.5099,-0.3138,7.2569,33.17,34.03,6.348,660,870
2847,2019_04_10 11:13:27,1.2553,-2.589,8.0022,33.15,34.09,6.299,600,840
2848,2019_04_10 11:13:28,2.9812,-1.6083,8.1199,33.15,34.01,5.615,630,840
2849,2019_04_10 11:13:29,1.4906,-0.863,7.7276,33.15,34.09,5.615,630,840
2850,2019_04_10 11:13:30,1.6475,-1.4122,7.963,33.15,34.17,5.957,600,840
2851,2019_04_10 11:13:31,-1.0983,-5.6094,7.8061,33.15,34.03,6.299,660,840
2852,2019_04_10 11:13:32,1.6083,0.6276,8.3945,33.15,34.15,5.469,600,840
2853,2019_04_10 11:13:33,1.726,8.9829,6.9431,33.15,34.01,5.615,660,840
2854,2019_04_10 11:13:34,3.4912,1.216,8.1199,33.23,34.07,6.348,600,840
2855,2019_04_10 11:13:35,0.2354,-0.4707,8.826,33.15,33.95,5.762,660,840
2856,2019_04_10 11:13:36,0.9414,-1.3337,7.6492,33.17,33.87,6.299,600,840
2857,2019_04_10 11:13:37,4.9033,-2.5497,8.8652,33.17,33.95,6.592,660,840
2858,2019_04_10 11:13:38,1.726,-1.3729,7.8845,33.13,33.93,6.543,600,840
2859,2019_04_10 11:13:39,-0.0392,-2.3536,8.1591,33.15,33.95,6.592,660,840
2860,2019_04_10 11:13:40,1.3337,2.0398,7.8845,33.21,34.01,5.957,600,840
2861,2019_04_10 11:13:41,-1.3337,0.2746,6.5901,33.17,33.99,5.566,660,840
2862,2019_04_10 11:13:42,2.8243,1.1768,6.5901,33.13,34.03,6.055,600,840
2863,2019_04_10 11:13:43,1.3337,-2.5497,8.5514,33.21,34.03,6.348,660,840
2864,2019_04_10 11:13:44,1.6867,-2.5105,8.316,33.13,34.15,6.201,600,870
2865,2019_04_10 11:13:45,1.0983,-0.7845,7.4531,33.21,34.07,5.713,660,870
2866,2019_04_10 11:13:46,2.1182,4.2757,5.884,33.17,34.01,6.445,600,840
2867,2019_04_10 11:13:47,-0.0785,8.2376,6.3547,33.17,34.03,6.25,660,840
2868,2019_04_10 11:13:48,-1.5691,-0.0392,8.316,33.17,33.95,6.396,600,840
2869,2019_04_10 11:13:49,0.1961,1.8437,8.0415,33.15,33.99,5.811,660,840
2870,2019_04_10 11:13:50,-0.1569,-2.1182,7.963,33.13,34.17,5.762,600,840
2871,2019_04_10 11:13:51,0.9022,-1.8829,7.3746,33.17,34.15,6.006,630,840
2872,2019_04_10 11:13:52,3.3735,-3.2166,7.61,33.21,33.99,5.859,630,840
2873,2019_04_10 11:13:53,2.7066,-1.8829,8.3553,33.17,34.15,6.104,660,840
2874,2019_04_10 11:13:54,1.0983,-1.9613,6.747,33.17,34.15,6.641,600,840
2875,2019_04_10 11:13:55,1.9221,-1.4122,7.8453,33.15,34.03,5.859,630,840
2876,2019_04_10 11:13:56,0.4315,-2.0006,8.1199,33.13,34.07,6.25,630,840
2877,2019_04_10 11:13:57,2.6674,-5.0995,7.2569,33.17,34.15,6.689,600,840
2878,2019_04_10 11:13:58,1.4122,-1.6867,8.4729,33.13,34.17,5.566,660,840
2879,2019_04_10 11:13:59,2.9028,-2.6282,8.3945,33.17,34.13,5.713,600,840
2880,2019_04_10 11:14:00,-0.5884,-1.6475,8.1199,33.17,34.21,5.566,660,840
2881,2019_04_10 11:14:01,3.1381,-4.0011,8.316,33.15,34.15,5.615,600,840
2882,2019_04_10 11:14:02,4.3542,-1.1768,8.7083,33.15,34.01,6.494,660,840
2883,2019_04_10 11:14:03,1.8044,-3.4127,8.1199,33.17,34.03,5.664,600,840
2884,2019_04_10 11:14:04,3.7658,-1.6867,8.2376,33.17,34.09,5.322,600,840
2885,2019_04_10 11:14:05,-0.5492,-2.589,8.1199,33.21,33.99,5.518,660,840
2886,2019_04_10 11:14:06,-8.0022,-3.5696,7.7669,33.15,34.03,5.957,600,840
2887,2019_04_10 11:14:07,0.9022,-2.0006,7.9238,33.17,34.01,6.543,600,840
2888,2019_04_10 11:14:08,0.1961,-3.0204,7.963,33.17,33.93,6.152,660,840
2889,2019_04_10 11:14:09,0.1569,-5.1387,8.316,33.17,34.03,5.811,600,840
2890,2019_04_10 11:14:10,2.942,0.6669,8.0022,33.17,34.09,6.25,630,840
2891,2019_04_10 11:14:11,2.1182,4.4718,6.747,33.17,34.13,6.396,630,840
2892,2019_04_10 11:14:12,-0.5099,0.9414,7.6884,33.21,34.09,5.762,600,840
2893,2019_04_10 11:14:13,-0.0392,-1.8437,8.1984,33.13,34.15,6.104,660,840
2894,2019_04_10 11:14:14,1.5298,-1.0199,7.9238,33.15,34.09,6.006,600,840
2895,2019_04_10 11:14:15,2.3144,-1.1376,8.0022,33.17,34.01,6.104,660,840
2896,2019_04_10 11:14:16,5.8055,-3.0204,7.4923,33.15,34.13,6.006,600,840
2897,2019_04_10 11:14:17,3.4127,-1.216,7.3354,33.21,34.23,5.762,630,840
2898,2019_04_10 11:14:18,0.1961,-3.8442,8.9044,33.15,34.13,5.469,630,840
2899,2019_04_10 11:14:19,-1.9613,-3.2558,7.8845,33.21,34.01,5.957,600,840
2900,2019_04_10 11:14:20,4.5111,5.2956,6.5901,33.17,34.15,5.957,660,840
2901,2019_04_10 11:14:21,3.9227,-0.4315,7.6492,33.17,33.95,5.615,600,840
2902,2019_04_10 11:14:22,-3.9227,0.353,8.826,33.17,34.09,5.908,660,840
2903,2019_04_10 11:14:23,4.6287,-2.0398,9.1398,33.15,34.13,6.055,600,840
2904,2019_04_10 11:14:24,4.3934,2.5497,6.747,33.15,34.01,6.396,660,840
2905,2019_04_10 11:14:25,1.4906,0.4315,7.6884,33.21,34.13,6.006,600,840
2906,2019_04_10 11:14:26,-0.1177,-1.2945,7.6492,33.15,34.21,5.713,600,840
2907,2019_04_10 11:14:27,1.0983,-1.0199,8.316,33.21,34.21,6.348,660,840
2908,2019_04_10 11:14:28,0.3138,-0.5884,7.5315,33.15,34.21,6.592,600,810
2909,2019_04_10 11:14:29,1.9613,0.5492,8.2376,33.21,34.25,6.348,660,810
2910,2019_04_10 11:14:30,1.9221,-1.7652,8.316,33.15,34.25,6.201,600,840
2911,2019_04_10 11:14:31,1.7652,-2.6674,7.6884,33.21,34.17,5.957,600,840
2912,2019_04_10 11:14:32,-0.1569,-2.5105,7.8453,33.21,34.07,6.299,660,840
2913,2019_04_10 11:14:33,0.5492,0.4707,7.963,33.23,34.21,6.641,600,870
2914,2019_04_10 11:14:34,0.3923,-1.6867,8.1199,33.17,34.23,5.908,660,840
2915,2019_04_10 11:14:35,0.4707,-1.5691,7.4138,33.15,34.21,5.615,600,840
2916,2019_04_10 11:14:36,1.726,-1.3729,7.8845,33.21,34.23,5.615,660,870
2917,2019_04_10 11:14:37,-2.6674,-4.2365,10.4735,33.17,34.13,5.615,600,840
2918,2019_04_10 11:14:38,1.5691,0.7453,8.0415,33.23,34.23,6.055,660,840
2919,2019_04_10 11:14:39,-2.2359,0,9.0221,33.23,34.09,6.494,600,840
2920,2019_04_10 11:14:40,2.942,-1.4514,8.3945,33.21,34.21,6.055,630,840
2921,2019_04_10 11:14:41,9.4536,3.5696,8.3553,33.17,34.17,5.859,630,840
2922,2019_04_10 11:14:42,5.1779,-0.4707,8.0415,33.15,34.15,5.859,600,840
2923,2019_04_10 11:14:43,2.2359,-3.1774,7.3746,33.15,34.15,5.957,660,840
2924,2019_04_10 11:14:44,-1.3337,4.3542,6.7862,33.17,34.15,6.348,600,840
2925,2019_04_10 11:14:45,1.2945,-1.4906,7.6884,33.15,34.23,5.762,660,840
2926,2019_04_10 11:14:46,-0.6276,-2.1575,7.4531,33.21,34.23,6.445,600,840
2948,2019_04_10 11:50:59,2.589,-2.0006,8.4337,32.39,32.41,7.08,660,840
2949,2019_04_10 11:50:59,4.8249,-0.6669,7.4531,32.39,32.39,7.129,660,900
2950,2019_04_10 11:51:00,-0.3923,-2.7459,7.4923,32.41,32.41,7.422,660,900
2951,2019_04_10 11:51:00,-0.353,-2.2359,7.8845,32.39,32.39,6.641,660,900
2952,2019_04_10 11:51:01,0.5492,-0.353,7.8061,32.41,32.45,7.129,660,900
2953,2019_04_10 11:51:01,-0.2354,-0.9022,8.1591,32.41,32.47,7.422,660,900
2954,2019_04_10 11:51:02,3.7265,0.4315,8.6691,32.39,32.45,7.08,660,900
2955,2019_04_10 11:51:02,0.2354,1.0199,7.0216,32.41,32.41,7.178,690,900
2956,2019_04_10 11:51:03,1.5691,-0.5884,7.7669,32.41,32.41,6.299,690,900
2957,2019_04_10 11:51:04,1.9221,-0.6669,7.3354,32.39,32.35,6.348,660,900
2958,2019_04_10 11:51:04,3.7265,-1.7652,8.3553,32.39,32.39,6.934,660,900
2959,2019_04_10 11:51:05,2.3536,-2.3144,7.6884,32.41,32.53,6.396,660,900
2961,2019_04_10 11:51:07,1.4906,-3.5696,7.5707,32.39,32.47,7.227,660,960
2962,2019_04_10 11:51:07,4.8641,7.5707,6.9823,32.39,32.49,6.836,720,900
2963,2019_04_10 11:51:09,4.7464,2.8243,6.5116,32.41,32.47,6.396,660,900
2964,2019_04_10 11:51:09,1.8437,-0.9414,8.3553,32.41,32.41,6.689,660,900
2965,2019_04_10 11:51:11,0.2746,0.0785,7.7669,32.39,32.47,6.885,660,900
2966,2019_04_10 11:51:11,0.3138,0.2354,7.4923,32.41,32.41,6.787,660,870
2967,2019_04_10 11:51:13,-0.9807,-0.3138,7.963,32.37,32.39,6.25,660,870
2968,2019_04_10 11:51:14,-0.6669,-0.2746,7.8453,32.41,32.49,6.592,660,900
2969,2019_04_10 11:51:15,0.4707,-2.9812,8.0022,32.39,32.55,6.348,690,900
2970,2019_04_10 11:51:16,-1.6867,-0.863,7.6884,32.35,32.47,6.055,690,900
2971,2019_04_10 11:51:17,2.1967,-2.1575,8.0807,32.41,32.55,6.934,660,900
