RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
3976,2019_04_10 15:20:18,1.6867,-1.2945,8.0807,31.91,31.89,8.301,420,600
3977,2019_04_10 15:20:18,4.0011,-1.2945,8.0022,31.95,31.97,8.105,480,600
3978,2019_04_10 15:20:19,1.0983,-1.3729,7.8845,31.95,31.97,8.789,420,660
3979,2019_04_10 15:20:19,0.1569,-0.7061,7.8453,31.95,31.95,7.422,510,630
3980,2019_04_10 15:20:20,1.6475,-1.4122,8.2376,31.97,31.97,7.813,420,600
3981,2019_04_10 15:20:20,0.5884,-1.6083,7.8845,31.95,31.95,8.203,480,600
3982,2019_04_10 15:20:21,-0.863,-0.2354,8.1984,31.93,31.97,8.057,420,600
3983,2019_04_10 15:20:22,0.4315,-1.2945,8.2376,31.95,31.95,7.715,480,600
3984,2019_04_10 15:20:22,0.2746,-0.5492,8.3945,31.93,31.97,8.35,420,600
3985,2019_04_10 15:20:23,0.6276,-2.2751,8.0807,31.95,31.97,7.568,480,600
3986,2019_04_10 15:20:23,1.6083,-2.3144,8.0415,31.95,31.97,8.252,420,600
3987,2019_04_10 15:20:24,2.2359,-0.4707,8.0022,31.97,31.97,8.496,450,600
3988,2019_04_10 15:20:24,0.9414,-2.6674,7.8845,31.95,31.97,8.252,450,600
3989,2019_04_10 15:20:25,0.3923,-0.353,8.1591,31.97,31.97,7.471,420,600
3990,2019_04_10 15:20:25,0.353,-1.1768,7.6492,31.95,31.91,8.154,480,600
3991,2019_04_10 15:20:26,0.4315,-0.5492,7.9238,31.97,32.05,7.52,420,600
3992,2019_04_10 15:20:27,1.4514,-1.4906,8.2768,31.99,32.09,8.301,420,540
3993,2019_04_10 15:20:28,2.079,-1.1768,8.5514,31.97,31.99,8.252,420,600
3994,2019_04_10 15:20:29,0.863,-0.8238,8.1591,31.97,31.99,7.617,480,600
3995,2019_04_10 15:20:30,1.3729,-0.863,8.0415,31.97,31.99,7.52,420,600
3996,2019_04_10 15:20:31,0.1961,-1.216,8.0022,31.99,31.97,7.275,420,570
3997,2019_04_10 15:20:32,1.0199,-0.5099,8.0807,31.97,32.05,8.008,420,570
3998,2019_04_10 15:20:33,0.2354,-0.863,8.1984,31.97,31.97,8.447,480,600
3999,2019_04_10 15:20:34,1.4514,-0.9022,8.0415,31.95,32.03,8.447,420,600
4000,2019_04_10 15:20:35,0,-0.1177,8.316,31.99,31.99,7.861,420,540
4001,2019_04_10 15:20:36,-0.0785,0.9807,8.6299,31.97,32.05,7.861,420,600
4002,2019_04_10 15:20:37,0.1569,-0.8238,7.8845,31.97,31.97,7.715,420,540
4003,2019_04_10 15:20:38,1.3337,-1.3729,7.61,31.97,32.03,7.422,420,600
4004,2019_04_10 15:20:39,1.2945,-1.4514,8.1984,31.95,31.97,7.031,420,540
4005,2019_04_10 15:20:40,2.7851,-1.6083,8.1199,31.99,32.05,7.275,420,600
4006,2019_04_10 15:20:41,2.589,-1.4514,7.7669,31.95,32.03,6.982,420,540
4007,2019_04_10 15:20:42,1.0591,-0.6669,8.1984,31.97,32.03,7.031,420,600
4008,2019_04_10 15:20:43,0.863,-0.3138,7.8453,31.97,32.05,8.105,420,540
4009,2019_04_10 15:20:44,2.4713,-0.5099,7.4923,31.95,32.05,8.252,420,540
4010,2019_04_10 15:20:45,1.8437,-1.6867,8.2376,31.95,32.03,8.057,420,600
4011,2019_04_10 15:20:46,2.3144,-1.5298,8.316,31.99,32.05,6.836,420,540
4012,2019_04_10 15:20:47,1.1768,-1.0983,8.0022,31.99,32.09,7.764,420,570
4013,2019_04_10 15:20:48,2.2359,-0.9414,8.5906,31.97,32.11,7.813,420,570
4014,2019_04_10 15:20:49,-0.2746,-1.3729,7.7669,31.95,32.11,7.813,420,540
4015,2019_04_10 15:20:50,0.4315,-1.2945,7.8845,31.95,32.03,7.959,420,540
4016,2019_04_10 15:20:51,2.079,-1.6867,7.8845,31.99,32.17,8.105,420,600
4017,2019_04_10 15:20:52,0.0392,-0.4315,7.8453,31.99,32.05,7.52,420,540
4018,2019_04_10 15:20:53,0.0392,-1.7652,7.9238,32.01,32.11,7.031,420,540
4019,2019_04_10 15:20:54,0.5492,-0.5492,7.9238,31.99,32.13,8.008,360,540
4020,2019_04_10 15:20:55,1.216,-1.7652,8.4337,31.99,32.11,7.861,420,540
4021,2019_04_10 15:20:56,0.8238,-0.9807,8.0022,31.99,32.13,7.422,420,540
4022,2019_04_10 15:20:57,0.4707,-2.8635,7.8061,31.95,32.13,8.35,420,600
4023,2019_04_10 15:20:58,2.1182,-1.0983,7.963,31.93,32.17,7.422,480,660
4024,2019_04_10 15:20:59,0.7061,-0.3923,8.0022,31.99,32.17,7.813,480,600
4025,2019_04_10 15:21:00,1.0591,0.2354,7.8845,32.01,32.09,7.227,480,630
4026,2019_04_10 15:21:01,0.9807,-1.7652,8.1591,31.97,32.11,8.057,420,630
4027,2019_04_10 15:21:02,0.9414,-1.9221,8.0807,31.99,32.13,8.252,480,600
4028,2019_04_10 15:21:03,-0.4707,-0.863,7.8061,31.97,32.09,7.324,480,630
4029,2019_04_10 15:21:04,3.5696,-1.5691,8.1199,31.95,32.11,7.568,420,630
4030,2019_04_10 15:21:05,0.7453,-0.2354,8.0022,31.97,32.11,7.324,480,600
4031,2019_04_10 15:21:06,1.8044,-0.5884,8.0415,31.97,32.11,7.178,480,600
4032,2019_04_10 15:21:07,0.9807,-1.4906,7.8845,31.95,32.17,7.764,420,660
4033,2019_04_10 15:21:08,-0.7845,-1.9613,8.1199,31.97,32.17,8.447,480,600
4034,2019_04_10 15:21:09,1.6867,-0.7453,8.0022,31.95,32.11,8.154,480,600
4035,2019_04_10 15:21:10,0.4315,-2.1967,8.1199,31.97,32.25,8.301,420,600
4036,2019_04_10 15:21:11,0.353,-1.1768,7.6884,31.99,32.19,7.275,480,660
4037,2019_04_10 15:21:12,3.3735,-0.9414,8.3553,31.99,32.21,8.252,420,600
4038,2019_04_10 15:21:13,1.216,-1.2553,8.1591,31.97,32.21,7.715,480,600
4039,2019_04_10 15:21:14,1.0199,-2.0006,7.7669,31.97,32.21,7.178,420,600
4040,2019_04_10 15:21:15,1.3337,-0.8238,8.1199,31.97,32.19,7.91,480,600
4041,2019_04_10 15:21:16,2.3144,-1.4514,8.0807,31.97,32.25,8.105,450,600
4042,2019_04_10 15:21:17,2.8243,0.0392,7.963,31.99,32.31,7.324,450,600
4043,2019_04_10 15:21:18,2.5497,-0.0785,8.0807,31.97,32.21,8.105,480,600
4044,2019_04_10 15:21:19,0.6669,-2.2359,7.8845,31.97,32.27,8.301,420,660
4045,2019_04_10 15:21:20,0.9414,-0.5099,8.0022,31.99,32.27,7.08,480,600
4046,2019_04_10 15:21:21,-0.2354,-1.5691,7.61,32.01,32.25,8.398,420,600
4047,2019_04_10 15:21:22,1.1376,-1.2945,8.2768,31.99,32.21,8.057,450,600
4048,2019_04_10 15:21:23,1.216,-1.9221,7.8061,31.97,32.21,7.129,450,600
4049,2019_04_10 15:21:24,2.079,-1.4906,7.8453,31.99,32.25,7.227,420,600
4050,2019_04_10 15:21:25,0.5492,-1.1768,7.3746,31.99,32.25,7.324,480,600
4051,2019_04_10 15:21:26,1.5298,-1.4122,7.963,31.99,32.27,8.154,420,600
4052,2019_04_10 15:21:27,0,-2.0398,8.3553,31.99,32.27,7.373,480,600
4053,2019_04_10 15:21:28,0.5492,-1.6867,7.8453,31.97,32.27,7.91,420,570
4054,2019_04_10 15:21:29,1.4906,-1.2945,8.316,31.99,32.31,7.227,420,570
4055,2019_04_10 15:21:30,2.0398,-0.5099,8.1591,31.97,32.35,7.324,480,600
4056,2019_04_10 15:21:31,2.1575,-1.4122,8.316,31.99,32.27,7.861,420,600
4057,2019_04_10 15:21:32,2.2751,-0.1961,8.1591,32.03,32.33,7.568,450,600
4058,2019_04_10 15:21:33,1.4906,-0.7453,8.0415,31.97,32.31,7.373,450,600
4059,2019_04_10 15:21:34,0.353,-1.3337,7.4531,32.01,32.33,7.275,420,600
4060,2019_04_10 15:21:35,0.8238,-1.4906,7.9238,31.99,32.27,6.836,450,600
4061,2019_04_10 15:21:36,-0.2746,-1.6475,7.5707,31.99,32.31,8.008,450,570
4062,2019_04_10 15:21:37,1.4906,-1.2945,8.0022,32.01,32.33,7.178,420,570
4063,2019_04_10 15:21:38,-0.3138,-0.863,8.0415,31.99,32.35,7.764,480,600
4064,2019_04_10 15:21:39,1.2945,-0.9414,8.2768,31.99,32.35,7.129,420,600
4065,2019_04_10 15:21:40,0.9022,-0.9414,8.2376,32.03,32.35,8.008,420,600
4066,2019_04_10 15:21:41,0.9807,-1.1376,8.1199,32.01,32.35,7.324,420,600
4067,2019_04_10 15:21:42,1.0983,-2.079,8.3945,32.03,32.45,7.764,480,540
4068,2019_04_10 15:21:43,0.863,-1.3337,8.3553,31.99,32.41,6.982,420,600
4069,2019_04_10 15:21:44,1.4906,-2.3536,7.7669,31.99,32.39,7.373,420,600
4070,2019_04_10 15:21:45,2.079,-1.0983,7.963,31.99,32.39,8.447,420,540
4071,2019_04_10 15:21:46,-0.0785,-1.8437,8.316,31.99,32.39,7.08,450,600
4072,2019_04_10 15:21:47,1.216,-2.079,7.8453,32.03,32.41,6.885,450,600
4073,2019_04_10 15:21:48,1.7652,-1.3337,8.4337,32.01,32.35,7.813,420,600
4074,2019_04_10 15:21:49,0.0785,0.0392,8.2376,32.03,32.39,7.959,420,540
4075,2019_04_10 15:21:50,1.216,-1.216,8.1199,32.03,32.39,7.227,420,600
4076,2019_04_10 15:21:51,-0.4707,-1.6475,7.8061,32.03,32.39,8.203,450,600
4077,2019_04_10 15:21:52,2.1182,-1.9221,8.3945,32.01,32.35,7.52,450,540
4078,2019_04_10 15:21:53,-0.4315,-0.5099,7.8845,32.05,32.39,7.52,420,600
4079,2019_04_10 15:21:54,1.1768,-0.7845,7.9238,32.03,32.45,6.934,420,540
4080,2019_04_10 15:21:55,2.6282,-1.2945,8.0415,32.03,32.39,7.568,420,600
4081,2019_04_10 15:21:56,1.6083,-1.3729,8.0022,32.01,32.47,6.934,420,540
4082,2019_04_10 15:21:57,0.6276,-0.1569,8.0415,31.99,32.39,7.373,420,600
4083,2019_04_10 15:21:58,1.4906,-2.1182,8.1591,32.03,32.41,7.08,420,540
4084,2019_04_10 15:21:59,1.0199,-1.1768,7.7669,32.09,32.45,8.057,420,600
4085,2019_04_10 15:22:00,1.8829,-0.8238,8.1199,32.03,32.49,7.227,420,540
4086,2019_04_10 15:22:01,0.0785,-2.079,7.6884,32.03,32.39,7.275,420,600
4087,2019_04_10 15:22:02,0.5492,-0.7061,7.8061,32.05,32.47,8.252,420,540
4088,2019_04_10 15:22:03,1.2945,-0.9414,8.1199,32.05,32.41,6.836,420,570
4089,2019_04_10 15:22:04,1.6867,-0.5099,8.4729,32.01,32.39,8.203,420,570
4090,2019_04_10 15:22:05,1.5691,-0.0785,7.963,32.05,32.45,8.008,420,540
4091,2019_04_10 15:22:06,1.4906,-0.3138,8.0807,32.03,32.45,7.861,420,600
4092,2019_04_10 15:22:07,0.3923,-1.5298,8.0807,32.05,32.49,7.959,480,600
4093,2019_04_10 15:22:08,-0.1569,-1.2945,7.7669,32.03,32.41,6.885,420,540
4094,2019_04_10 15:22:09,2.2359,-1.4514,8.316,32.03,32.47,8.008,420,600
4095,2019_04_10 15:22:10,0.0392,-0.6669,8.1591,32.03,32.41,7.275,420,600
4096,2019_04_10 15:22:11,1.9613,-2.6282,8.1199,32.05,32.53,7.764,480,600
4097,2019_04_10 15:22:12,-0.1569,-1.6083,7.6492,32.05,32.55,7.813,420,540
4098,2019_04_10 15:22:13,-1.4514,-0.1961,7.4531,32.05,32.55,6.836,420,600
4099,2019_04_10 15:22:14,2.1182,-0.9807,8.2768,32.09,32.53,7.031,450,600
4100,2019_04_10 15:22:15,1.2945,-0.7845,8.1591,32.09,32.59,6.885,450,600
4101,2019_04_10 15:22:16,0.5099,-0.9022,8.316,32.05,32.59,7.373,420,600
4102,2019_04_10 15:22:17,-0.4315,0.3138,7.7669,32.05,32.53,7.178,450,570
4103,2019_04_10 15:22:18,1.216,-1.8044,8.5122,32.09,32.55,7.178,450,570
4104,2019_04_10 15:22:19,1.4906,-1.2945,8.0415,32.05,32.55,7.666,420,600
4105,2019_04_10 15:22:20,1.3729,-1.4514,7.963,32.05,32.53,6.982,450,600
4106,2019_04_10 15:22:21,-0.5492,-1.6083,8.0415,32.05,32.53,6.738,450,600
4107,2019_04_10 15:22:22,2.0398,-1.2553,8.5514,32.09,32.49,6.738,420,600
4108,2019_04_10 15:22:23,1.4122,1.1376,8.0807,32.03,32.55,8.154,420,600
4109,2019_04_10 15:22:24,2.0006,-4.3934,7.5315,32.05,32.59,7.178,480,540
4110,2019_04_10 15:22:25,2.079,-0.6669,8.0415,32.09,32.49,6.885,420,600
4111,2019_04_10 15:22:26,0.9022,-1.4514,7.963,32.11,32.53,7.861,450,600
4112,2019_04_10 15:22:27,2.3928,-1.2945,7.8845,32.03,32.49,7.617,450,600
4113,2019_04_10 15:22:28,-0.0392,-0.3923,7.9238,32.05,32.53,6.885,420,600
4114,2019_04_10 15:22:29,0.4707,-1.1768,8.1591,32.05,32.49,6.934,420,600
4115,2019_04_10 15:22:30,-0.863,0.1961,8.1591,32.09,32.59,8.008,480,540
4116,2019_04_10 15:22:31,0.2354,-0.7845,7.8453,32.05,32.55,7.422,420,600
4117,2019_04_10 15:22:32,1.726,-1.216,7.963,32.09,32.59,6.787,420,600
4118,2019_04_10 15:22:33,1.4906,-2.1967,7.8061,32.09,32.67,7.568,480,600
4119,2019_04_10 15:22:34,1.0983,-2.0006,7.8453,32.09,32.69,7.666,420,600
4120,2019_04_10 15:22:35,-0.4707,0.2354,8.1199,32.05,32.55,7.764,420,540
4121,2019_04_10 15:22:36,1.7652,-1.4906,7.8453,32.09,32.61,6.982,420,600
4122,2019_04_10 15:22:37,1.4122,-1.6867,7.963,32.11,32.59,7.666,480,600
4123,2019_04_10 15:22:38,-0.0785,0.9414,8.2376,32.11,32.59,7.031,420,600
4124,2019_04_10 15:22:39,1.9221,-0.7845,8.4337,32.09,32.61,7.08,420,570
4125,2019_04_10 15:22:40,0.863,0.6276,8.0807,32.09,32.61,6.787,420,570
4126,2019_04_10 15:22:41,1.1768,-3.9619,7.8061,32.09,32.67,7.471,480,600
4127,2019_04_10 15:22:42,1.4514,-1.7652,7.963,32.09,32.67,8.008,420,600
4128,2019_04_10 15:22:43,-0.1177,-2.1967,7.8061,32.13,32.63,8.008,420,540
,,,,,,,,,
4136,2019_04_10 16:15:56,0.7061,0.4315,8.5122,32.11,31.99,9.131,540,780
4137,2019_04_10 16:15:57,2.3144,-3.295,8.4729,32.11,31.97,8.105,630,810
4138,2019_04_10 16:15:57,-1.8044,-1.4906,7.5315,32.05,31.89,8.398,540,750
4139,2019_04_10 16:15:58,0.9807,-1.4906,7.9238,32.05,31.95,8.74,600,750
4140,2019_04_10 16:15:59,-0.0392,-2.432,8.0415,32.09,31.95,8.447,540,780
4141,2019_04_10 16:16:00,2.079,0.7061,8.5122,32.09,32.03,8.252,570,720
4142,2019_04_10 16:16:01,2.9812,-1.4906,8.316,32.05,31.95,8.203,570,780
4143,2019_04_10 16:16:02,1.6475,1.3729,8.7083,32.05,32.03,9.082,540,720
4144,2019_04_10 16:16:03,1.3729,2.6282,8.3553,32.11,32.09,8.301,570,780
4145,2019_04_10 16:16:04,0.8238,-1.9221,7.61,32.05,32.03,8.057,570,780
4146,2019_04_10 16:16:05,0.9414,-2.5105,8.0022,32.05,32.05,8.447,540,720
4147,2019_04_10 16:16:06,-1.3337,-2.1967,7.2569,32.05,32.03,7.764,540,780
4148,2019_04_10 16:16:07,1.0199,-3.295,8.2768,32.09,32.03,8.594,600,720
4149,2019_04_10 16:16:08,4.0403,-0.4707,7.4923,32.09,32.05,8.154,540,720
4150,2019_04_10 16:16:09,1.8437,-1.4906,8.0807,32.09,32.09,8.105,540,780
4151,2019_04_10 16:16:10,2.589,-1.5691,8.3553,32.09,32.09,7.52,540,720
4152,2019_04_10 16:16:11,-0.2354,-0.6669,7.6884,32.05,32.05,7.959,570,750
4153,2019_04_10 16:16:12,0.2746,-1.5691,8.1591,32.05,32.05,8.008,570,750
4154,2019_04_10 16:16:13,0.1961,-2.589,7.7276,32.09,32.11,7.617,540,720
4155,2019_04_10 16:16:14,0.7845,-3.0597,7.8061,32.09,32.09,8.74,540,750
4156,2019_04_10 16:16:15,0.7061,-0.0785,7.963,32.09,32.11,8.203,540,750
4157,2019_04_10 16:16:16,-0.1569,-2.8635,8.0022,32.09,32.11,7.764,540,720
4158,2019_04_10 16:16:17,-0.3138,-1.216,8.1199,32.09,32.09,8.154,540,720
4159,2019_04_10 16:16:18,2.9812,0.0785,8.3945,32.09,32.11,7.666,540,720
4160,2019_04_10 16:16:19,2.3536,2.5105,8.1591,32.05,32.11,7.275,540,720
4161,2019_04_10 16:16:20,1.8829,-0.1569,8.4729,32.09,32.11,7.324,540,720
4162,2019_04_10 16:16:21,3.2558,0.1961,8.0807,32.05,32.11,7.373,540,720
4163,2019_04_10 16:16:22,-0.0785,-4.4326,7.8453,32.05,32.11,7.422,540,720
4164,2019_04_10 16:16:23,0.2354,-0.2354,7.8845,32.09,32.11,8.203,540,720
4165,2019_04_10 16:16:24,1.9221,-0.3138,7.9238,32.05,32.11,7.666,540,720
4166,2019_04_10 16:16:25,-0.5884,-0.5884,7.8453,32.09,32.11,8.496,510,720
4167,2019_04_10 16:16:26,-1.4906,-2.7459,6.5901,32.09,32.17,8.301,510,720
4168,2019_04_10 16:16:27,0.3138,-0.9414,8.3553,32.03,32.17,8.154,540,720
4169,2019_04_10 16:16:28,2.6674,-2.0006,8.5122,32.09,32.19,8.203,540,660
4170,2019_04_10 16:16:29,-0.2746,-3.295,8.4729,32.11,32.13,7.227,540,720
4171,2019_04_10 16:16:30,0.0392,-0.7453,8.1984,32.09,32.25,7.52,480,720
4172,2019_04_10 16:16:31,1.0591,-2.5497,7.8453,32.09,32.21,7.568,540,720
4173,2019_04_10 16:16:32,-1.0983,-1.6475,7.963,32.05,32.21,8.154,540,660
4174,2019_04_10 16:16:33,0.0392,-2.1575,8.9437,32.05,32.13,7.422,510,720
4175,2019_04_10 16:16:34,-0.1961,-2.942,7.1392,32.05,32.21,7.617,510,720
4176,2019_04_10 16:16:35,2.1967,-2.1182,8.4729,32.09,32.17,7.715,540,660
4177,2019_04_10 16:16:36,1.0199,-1.8829,8.4729,32.09,32.21,7.813,480,720
4178,2019_04_10 16:16:37,3.9619,-1.216,8.6299,32.09,32.19,7.959,540,660
4179,2019_04_10 16:16:38,0.9022,-1.0199,7.4138,32.09,32.19,7.373,540,720
4180,2019_04_10 16:16:39,1.9613,-0.0392,8.2376,32.03,32.25,8.447,480,660
4181,2019_04_10 16:16:40,0.7845,-0.3923,8.3553,32.05,32.27,7.422,540,720
4182,2019_04_10 16:16:41,1.1768,-2.2751,8.0807,32.05,32.25,7.275,480,660
4183,2019_04_10 16:16:42,1.0591,-1.5298,7.4923,32.09,32.21,7.129,540,720
4184,2019_04_10 16:16:43,0.6276,-1.5691,7.7669,32.09,32.25,7.227,480,660
4185,2019_04_10 16:16:44,0.7453,-1.3729,8.316,32.11,32.21,7.471,480,660
4186,2019_04_10 16:16:45,2.2751,-1.0983,8.0415,32.13,32.33,7.129,540,660
4187,2019_04_10 16:16:46,0.1961,-1.3337,7.963,32.05,32.31,7.227,480,660
4188,2019_04_10 16:16:47,1.726,-1.4906,7.7669,32.11,32.35,8.154,480,660
4189,2019_04_10 16:16:48,0.5884,-1.4906,7.4923,32.11,32.35,7.715,480,660
4190,2019_04_10 16:16:49,-0.1569,-1.9221,7.2177,32.05,32.35,7.764,510,660
4191,2019_04_10 16:16:50,1.5691,-1.6475,8.316,32.05,32.33,7.52,510,660
4192,2019_04_10 16:16:51,1.6083,-2.6674,7.6492,32.09,32.35,7.08,480,660
4193,2019_04_10 16:16:52,1.6083,-1.726,7.963,32.05,32.33,8.154,480,660
4194,2019_04_10 16:16:53,2.589,-1.8829,8.2768,32.09,32.31,7.568,480,660
4195,2019_04_10 16:16:54,0.7061,-1.0591,8.2376,32.09,32.31,7.324,480,660
4196,2019_04_10 16:16:55,1.9613,-1.2553,8.1984,32.13,32.35,7.666,480,660
4197,2019_04_10 16:16:56,1.4906,-1.5298,7.7276,32.09,32.31,7.715,510,660
4198,2019_04_10 16:16:57,1.0983,-1.4906,8.1199,32.11,32.35,7.129,510,660
4199,2019_04_10 16:16:58,-0.3923,0.6276,7.8453,32.11,32.39,7.227,480,660
4200,2019_04_10 16:16:59,5.1387,0.4315,8.1591,32.11,32.35,7.422,480,660
4201,2019_04_10 16:17:00,2.0398,-1.1768,8.0415,32.11,32.41,7.91,480,600
4202,2019_04_10 16:17:01,1.3729,-0.4707,7.5707,32.09,32.35,7.422,480,660
4203,2019_04_10 16:17:02,2.0006,-0.5099,7.6492,32.09,32.39,7.959,480,660
4204,2019_04_10 16:17:03,1.0983,-2.0006,8.0415,32.13,32.39,8.398,480,660
4205,2019_04_10 16:17:04,1.4906,1.4906,7.8061,32.11,32.39,8.496,480,600
4206,2019_04_10 16:17:05,-0.7453,-0.5492,7.6884,32.11,32.35,8.398,480,660
4207,2019_04_10 16:17:06,1.3729,0.0392,7.7276,32.09,32.39,8.105,480,720
4208,2019_04_10 16:17:07,1.5691,-0.9414,8.2376,32.09,32.41,7.178,480,660
4209,2019_04_10 16:17:08,-0.3923,-1.0983,7.3354,32.11,32.39,7.471,540,660
4210,2019_04_10 16:17:09,0.4707,0.1961,8.0415,32.13,32.41,8.154,480,660
4211,2019_04_10 16:17:10,1.8437,-1.1376,8.1984,32.11,32.33,7.031,480,660
4212,2019_04_10 16:17:11,1.1768,-0.3138,7.4923,32.11,32.47,7.324,480,660
4213,2019_04_10 16:17:12,2.7066,-0.6276,8.5122,32.11,32.45,7.275,510,660
4214,2019_04_10 16:17:13,0.1177,-0.6669,7.6492,32.11,32.41,7.764,510,660
4215,2019_04_10 16:17:14,1.5691,-1.216,7.963,32.05,32.41,7.031,480,660
4216,2019_04_10 16:17:15,1.6475,0.2354,7.9238,32.11,32.45,7.324,480,660
4217,2019_04_10 16:17:16,-0.7061,-2.3928,7.6884,32.09,32.45,7.178,480,660
4218,2019_04_10 16:17:17,1.216,-2.7066,7.8845,32.11,32.47,7.422,480,660
4219,2019_04_10 16:17:18,1.4514,-1.8829,8.1591,32.11,32.41,7.178,540,660
4220,2019_04_10 16:17:19,2.1967,1.0983,8.3945,32.09,32.41,7.666,480,660
4221,2019_04_10 16:17:20,0.5884,-2.2751,7.8845,32.11,32.49,7.178,480,660
4222,2019_04_10 16:17:21,1.8829,-4.2365,7.9238,32.09,32.49,8.154,480,660
4223,2019_04_10 16:17:22,0.8238,-1.0591,8.1199,32.11,32.45,7.324,480,660
4224,2019_04_10 16:17:23,1.216,-0.9022,7.4923,32.11,32.49,7.275,540,660
4225,2019_04_10 16:17:24,2.1575,-0.9807,8.5906,32.11,32.49,8.008,480,660
4226,2019_04_10 16:17:25,0.353,-1.726,7.6884,32.11,32.47,7.031,480,660
4227,2019_04_10 16:17:26,0.7845,-1.4906,7.5315,32.13,32.53,8.154,480,660
4228,2019_04_10 16:17:27,0.3923,-1.8829,8.0022,32.09,32.47,7.91,480,660
4229,2019_04_10 16:17:28,-0.4315,-1.1768,8.1984,32.13,32.49,7.568,510,660
4230,2019_04_10 16:17:29,1.0983,-1.9221,8.0022,32.09,32.59,7.178,510,660
4231,2019_04_10 16:17:30,1.4906,-0.7453,7.6884,32.09,32.53,7.08,480,660
4232,2019_04_10 16:17:31,-1.216,-0.863,7.963,32.11,32.47,7.031,480,660
4233,2019_04_10 16:17:32,0.4707,-0.4315,8.1984,32.13,32.49,7.959,480,660
4234,2019_04_10 16:17:33,0.863,-1.5691,7.6884,32.09,32.55,7.471,480,660
4235,2019_04_10 16:17:34,1.4906,-3.4912,7.7276,32.09,32.49,8.105,480,600
4236,2019_04_10 16:17:35,-0.1569,-0.9807,7.963,32.13,32.59,7.666,480,660
4237,2019_04_10 16:17:36,0.7845,-2.3928,8.0415,32.13,32.55,7.227,480,660
4238,2019_04_10 16:17:37,1.5298,-1.1376,7.9238,32.11,32.53,7.178,480,600
4239,2019_04_10 16:17:38,1.4122,-0.7061,8.3553,32.11,32.59,8.105,480,660
4240,2019_04_10 16:17:39,2.432,-0.9414,8.5122,32.11,32.61,7.91,480,660
4241,2019_04_10 16:17:40,0.863,-1.3337,8.0022,32.13,32.55,7.52,480,600
4242,2019_04_10 16:17:41,1.3729,-0.6669,7.7669,32.11,32.59,7.91,480,660
4243,2019_04_10 16:17:42,0.5492,-0.8238,8.0807,32.13,32.59,7.52,450,630
4244,2019_04_10 16:17:43,1.0983,-2.1575,8.0807,32.13,32.61,8.008,450,630
4245,2019_04_10 16:17:44,1.8044,-0.3923,8.0022,32.11,32.61,7.617,480,660
4246,2019_04_10 16:17:45,0,-1.2553,8.1591,32.15,32.61,7.373,480,600
4247,2019_04_10 16:17:46,1.1376,-1.8437,7.7276,32.13,32.59,7.422,480,660
4248,2019_04_10 16:17:47,0.3138,-2.079,8.1199,32.11,32.59,7.275,480,600
4249,2019_04_10 16:17:48,1.216,-2.1575,7.7669,32.13,32.61,7.959,480,660
4250,2019_04_10 16:17:49,0.9414,-0.353,7.963,32.13,32.63,8.057,480,660
4251,2019_04_10 16:17:50,-0.3923,-0.7453,7.3354,32.15,32.61,8.008,450,600
4252,2019_04_10 16:17:51,1.8437,-0.9414,8.1984,32.13,32.69,7.031,450,660
4253,2019_04_10 16:17:52,0.7453,0.1961,7.963,32.17,32.63,7.373,480,600
4254,2019_04_10 16:17:53,4.7856,-0.4707,8.1199,32.15,32.61,7.129,480,660
4255,2019_04_10 16:17:54,-0.2746,-2.0398,7.6884,32.17,32.61,7.764,480,600
4256,2019_04_10 16:17:55,-0.5884,-1.216,7.9238,32.15,32.71,7.178,480,660
4257,2019_04_10 16:17:56,0.7061,-1.0591,7.7276,32.15,32.71,7.324,480,600
4258,2019_04_10 16:17:57,0,-1.1768,8.2768,32.15,32.63,7.617,420,660
4259,2019_04_10 16:17:58,1.0983,-0.6276,7.963,32.15,32.63,7.764,480,600
4260,2019_04_10 16:17:59,1.1376,-3.8442,8.0415,32.15,32.67,7.959,480,660
4261,2019_04_10 16:18:00,0.7061,-1.9613,8.0807,32.13,32.69,7.08,480,600
4262,2019_04_10 16:18:01,3.4127,-1.1376,8.1199,32.15,32.71,8.057,480,660
4263,2019_04_10 16:18:02,1.0983,-0.3923,8.0022,32.15,32.75,7.373,420,600
4264,2019_04_10 16:18:03,0.6669,-0.0785,8.1199,32.17,32.75,7.813,480,660
4265,2019_04_10 16:18:04,1.0199,-0.7845,8.0415,32.13,32.77,7.373,480,600
4266,2019_04_10 16:18:05,0.3138,-1.4122,8.1591,32.13,32.81,7.275,450,630
4267,2019_04_10 16:18:06,1.1376,-1.1768,7.7669,32.15,32.81,7.227,450,630
4268,2019_04_10 16:18:07,1.2553,-0.6276,8.6299,32.17,32.77,6.689,480,600
4269,2019_04_10 16:18:08,2.3928,-0.3923,7.6884,32.15,32.71,7.959,480,660
4270,2019_04_10 16:18:09,-0.3138,-0.3138,7.7669,32.17,32.71,7.617,420,600
4271,2019_04_10 16:18:10,1.1768,-1.3337,8.2376,32.17,32.69,7.666,480,600
4272,2019_04_10 16:18:11,1.6867,-0.1177,8.1984,32.15,32.75,7.08,480,660
4273,2019_04_10 16:18:12,0.5099,-1.2553,7.9238,32.15,32.63,6.836,420,600
