RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
5583,2019_04_12 19:13:30,0.7845,-2.6282,7.9238,32.03,31.61,6.201,690,960
5584,2019_04_12 19:13:33,2.079,-5.1387,7.8453,32.03,31.63,5.908,720,930
5585,2019_04_12 19:13:34,0.1177,-0.9414,7.6884,32.01,31.55,6.201,720,960
5586,2019_04_12 19:13:35,1.5691,-2.3928,7.963,32.01,31.69,5.811,660,960
5587,2019_04_12 19:13:36,0.4315,-1.216,7.4923,32.03,31.67,5.518,720,900
5588,2019_04_12 19:13:37,1.2945,-2.6282,8.1984,32.03,31.69,5.859,720,960
5589,2019_04_12 19:13:38,1.4906,0.3138,8.6299,31.99,31.69,5.908,720,960
5590,2019_04_12 19:13:39,0.3138,1.726,7.8061,32.03,31.69,6.494,660,960
5591,2019_04_12 19:13:40,0.4707,-2.942,7.7276,32.03,31.69,6.006,720,900
5592,2019_04_12 19:13:41,-0.2354,1.0591,7.8453,32.01,31.69,5.811,720,960
5593,2019_04_12 19:13:42,0.7845,-2.1182,7.9238,32.03,31.71,5.957,720,960
5594,2019_04_12 19:13:43,2.079,0.5884,8.1984,31.99,31.71,5.957,660,960
5595,2019_04_12 19:13:44,2.1575,-0.1961,7.9238,32.01,31.69,5.811,720,960
5596,2019_04_12 19:13:45,0.4707,-3.8442,7.8453,32.01,31.75,6.104,720,900
5597,2019_04_12 19:13:46,0.5884,-0.6276,7.4531,32.01,31.75,5.957,720,960
5598,2019_04_12 19:13:47,0.0785,1.7652,8.316,32.01,31.71,5.664,660,960
5599,2019_04_12 19:13:48,2.5105,0.2746,8.0415,31.99,31.75,6.152,720,960
5600,2019_04_12 19:13:49,2.8243,-1.4122,8.4337,31.99,31.75,5.713,720,900
5601,2019_04_12 19:13:50,1.5691,0.863,8.0415,32.01,31.75,5.566,720,960
5602,2019_04_12 19:13:51,0.5884,0.4707,7.8845,31.97,31.71,5.518,660,960
5603,2019_04_12 19:13:52,1.4122,-3.295,7.5315,31.99,31.77,5.371,720,960
5604,2019_04_12 19:13:53,0.4315,-5.4917,6.7077,32.01,31.75,5.664,720,900
5605,2019_04_12 19:13:54,2.1182,0.3138,8.316,32.01,31.75,5.42,690,960
5606,2019_04_12 19:13:55,2.0398,-1.9613,7.1392,32.01,31.75,5.664,690,960
5607,2019_04_12 19:13:56,-0.7453,-1.7652,7.6492,31.99,31.89,6.152,720,960
5608,2019_04_12 19:13:57,0.4707,-1.5691,8.0022,31.99,31.75,5.859,720,900
5609,2019_04_12 19:13:58,1.8829,2.4713,8.1591,31.99,31.77,5.518,660,960
5610,2019_04_12 19:13:59,1.4122,1.2945,8.0807,32.01,31.71,5.762,720,960
5611,2019_04_12 19:14:00,0.3923,0.1961,7.8845,32.01,31.83,6.299,720,960
5612,2019_04_12 19:14:01,1.0591,-3.295,7.6492,32.03,31.77,6.299,720,900
5613,2019_04_12 19:14:02,0.1177,-0.7061,8.1199,31.99,31.85,5.957,660,960
5614,2019_04_12 19:14:03,2.3928,0.2746,8.6299,32.03,31.85,5.566,720,960
5615,2019_04_12 19:14:04,2.1182,-1.9221,9.0221,31.99,31.75,6.006,720,960
5616,2019_04_12 19:14:05,0.8238,0.1961,8.0022,31.99,31.83,5.42,690,900
5617,2019_04_12 19:14:06,1.0199,0.7453,8.0807,32.01,31.85,5.762,690,960
5618,2019_04_12 19:14:07,1.2553,-1.8829,8.0415,32.01,31.75,5.908,720,960
5619,2019_04_12 19:14:08,0.863,-4.7072,7.6884,31.99,31.85,5.762,720,960
5620,2019_04_12 19:14:09,0.3138,0.8238,7.963,31.99,31.89,5.713,660,900
5621,2019_04_12 19:14:10,1.0199,-1.6867,7.5315,31.99,31.89,5.859,720,960
5622,2019_04_12 19:14:11,1.4514,-1.8437,7.6884,31.99,31.89,5.566,720,960
5623,2019_04_12 19:14:12,0.4315,-3.6088,7.5315,31.99,31.85,5.566,720,960
5624,2019_04_12 19:14:13,0.7845,-0.9807,7.7669,32.01,31.95,5.566,660,900
5625,2019_04_12 19:14:14,-0.2354,-4.7464,7.2569,31.97,31.89,5.615,720,960
5626,2019_04_12 19:14:15,1.3337,-0.3923,7.61,31.99,31.95,6.25,720,960
5627,2019_04_12 19:14:16,1.3337,-0.5099,7.8061,31.99,31.97,6.055,660,930
5628,2019_04_12 19:14:17,1.4122,-2.0006,7.8845,32.01,31.95,5.566,720,930
5629,2019_04_12 19:14:18,0.8238,-2.2359,7.6492,31.99,31.97,5.322,720,960
5630,2019_04_12 19:14:19,0.3923,-1.5691,8.0415,32.03,31.97,6.006,690,960
5631,2019_04_12 19:14:20,1.8829,-0.353,7.8061,31.99,31.95,5.322,690,900
5632,2019_04_12 19:14:21,1.2945,-4.0403,7.5707,31.97,31.99,5.811,720,960
5633,2019_04_12 19:14:22,0.3923,0.6276,8.7083,31.99,31.97,5.811,720,960
5634,2019_04_12 19:14:23,0.1569,-1.2553,7.963,31.99,31.97,5.225,660,900
5635,2019_04_12 19:14:24,0.7453,-1.6867,7.8453,31.99,31.99,5.811,720,960
5636,2019_04_12 19:14:25,1.0199,-1.1768,7.8453,32.01,31.99,6.055,720,960
5637,2019_04_12 19:14:26,2.5105,-2.3144,7.8453,32.03,31.99,6.055,660,930
5638,2019_04_12 19:14:27,1.3729,1.9613,8.5906,31.99,31.99,6.055,720,930
5639,2019_04_12 19:14:28,-0.353,-0.9022,7.5315,32.01,31.97,6.006,720,960
5640,2019_04_12 19:14:29,2.079,-2.0006,7.9238,31.99,31.99,5.664,660,900
5641,2019_04_12 19:14:30,0.7845,0.3138,8.1199,32.05,32.05,5.371,720,960
5642,2019_04_12 19:14:31,1.6083,-1.9221,8.3945,32.01,31.99,5.371,720,960
5643,2019_04_12 19:14:32,0.8238,-3.7265,7.4923,32.01,31.99,6.006,660,900
5644,2019_04_12 19:14:33,1.216,3.0597,8.5514,32.01,31.99,5.859,720,960
5645,2019_04_12 19:14:34,-0.1177,-3.8834,7.1785,32.01,31.99,5.42,720,960
5646,2019_04_12 19:14:35,0.2746,-2.589,7.3746,31.99,32.03,5.859,660,900
5647,2019_04_12 19:14:36,0.6276,-2.7459,7.2569,32.01,32.03,5.127,720,960
5648,2019_04_12 19:14:37,0.6276,-2.3928,8.7083,32.01,32.05,6.055,690,960
5649,2019_04_12 19:14:38,0.9807,-1.4906,7.3354,31.97,31.97,5.469,690,900
5650,2019_04_12 19:14:39,1.5298,1.7652,8.3553,32.03,32.09,5.566,720,960
5651,2019_04_12 19:14:40,1.8829,1.3729,8.3945,32.03,32.03,5.762,660,930
5652,2019_04_12 19:14:41,0.0392,-1.6083,7.3746,31.99,31.97,5.371,720,930
5653,2019_04_12 19:14:42,1.8044,-2.1967,8.2376,32.01,31.99,5.469,720,960
5654,2019_04_12 19:14:43,0.2746,-0.9414,8.0022,32.01,31.99,6.152,660,900
5655,2019_04_12 19:14:44,1.0199,0.2746,8.0807,31.99,32.03,5.762,720,960
5656,2019_04_12 19:14:45,2.1182,-4.2757,7.4138,31.95,32.03,5.518,720,960
5657,2019_04_12 19:14:46,2.4713,-1.726,8.0807,32.03,31.99,5.322,660,900
5658,2019_04_12 19:14:47,1.5691,-1.8437,8.0022,31.99,32.05,5.713,720,960
5659,2019_04_12 19:14:48,0.0392,-5.4133,7.4923,31.99,32.05,5.811,720,960
5660,2019_04_12 19:14:49,0.5884,0.1569,7.9238,31.99,32.03,5.371,660,900
5661,2019_04_12 19:14:50,0.4315,0.1961,7.8845,31.99,32.11,5.957,720,960
5662,2019_04_12 19:14:51,0.0785,-2.589,7.4923,31.99,32.05,5.42,720,960
5663,2019_04_12 19:14:52,0.7453,-2.2751,7.4923,32.01,32.09,5.908,660,900
5664,2019_04_12 19:14:53,2.0006,-0.7453,8.2376,31.99,32.11,5.225,720,960
5665,2019_04_12 19:14:54,1.4514,0.3923,9.1398,31.99,32.05,5.322,690,900
5666,2019_04_12 19:14:55,1.2553,-3.1774,7.8845,32.01,32.11,5.42,690,960
5667,2019_04_12 19:14:56,1.2553,-0.9022,7.963,32.01,32.09,5.811,720,960
5668,2019_04_12 19:14:57,0.0392,2.3536,8.1591,32.01,32.17,5.273,660,900
5669,2019_04_12 19:14:58,0.9807,-1.0983,7.6492,32.03,32.11,5.273,720,960
5670,2019_04_12 19:14:59,-0.1961,-3.3343,8.1199,31.99,32.09,5.566,720,960
5671,2019_04_12 19:15:00,0.9022,0.1177,8.2768,32.01,32.17,5.518,660,900
5672,2019_04_12 19:15:01,1.3729,-0.3923,8.6299,32.03,32.17,5.811,720,960
5673,2019_04_12 19:15:02,1.2553,-0.863,7.6492,32.01,32.17,5.518,720,900
5674,2019_04_12 19:15:03,1.0199,-3.7658,7.7276,32.03,32.09,5.273,660,960
5675,2019_04_12 19:15:04,0.0392,-2.7851,7.6492,31.99,32.11,6.104,720,960
5676,2019_04_12 19:15:05,0.8238,0.0392,8.0807,31.99,32.13,5.322,660,900
5677,2019_04_12 19:15:06,1.216,-4.3542,8.0022,31.99,32.13,5.127,720,960
5678,2019_04_12 19:15:07,1.3337,-1.5298,7.8453,32.01,32.17,5.273,720,900
5679,2019_04_12 19:15:08,1.726,-0.7061,7.5707,31.99,32.17,5.225,660,960
5680,2019_04_12 19:15:09,1.2553,-4.2757,7.1392,32.01,32.17,5.664,720,960
5681,2019_04_12 19:15:10,0.6669,-1.5691,7.6492,32.01,32.21,5.762,660,900
5682,2019_04_12 19:15:11,1.5298,-3.1774,7.61,32.01,32.17,5.273,720,960
5683,2019_04_12 19:15:12,1.1768,2.6282,8.0415,32.03,32.19,5.566,720,900
5684,2019_04_12 19:15:13,1.7652,-1.1768,7.61,32.03,32.19,5.42,660,960
5685,2019_04_12 19:15:14,1.9221,2.3928,8.1984,32.01,32.17,5.322,720,900
5686,2019_04_12 19:15:15,1.0591,1.6475,9.2967,31.99,32.17,5.566,660,960
5687,2019_04_12 19:15:16,0.1569,-3.9619,7.0216,32.01,32.17,5.762,720,930
5688,2019_04_12 19:15:17,2.5497,-0.4707,8.9437,32.03,32.25,5.078,720,930
5689,2019_04_12 19:15:18,0.4707,-3.7265,8.5906,32.01,32.17,5.859,660,960
5690,2019_04_12 19:15:19,0.5099,-2.1575,7.1785,32.01,32.13,5.127,720,900
5691,2019_04_12 19:15:20,0.5884,2.5105,8.5514,32.01,32.17,5.615,660,960
5692,2019_04_12 19:15:21,0.5492,-0.9807,7.5315,32.03,32.25,5.371,720,900
5693,2019_04_12 19:15:22,1.5691,-3.5304,7.8453,32.01,32.21,6.055,660,960
5694,2019_04_12 19:15:23,1.7652,-0.9807,7.963,32.01,32.21,5.273,720,900
5695,2019_04_12 19:15:24,0.3138,-2.7066,7.1,32.03,32.19,5.566,720,960
5696,2019_04_12 19:15:25,-0.353,-1.9221,7.7276,32.01,32.21,5.42,660,900
5697,2019_04_12 19:15:26,-0.1569,0.2354,8.1984,32.01,32.17,5.273,720,960
5698,2019_04_12 19:15:27,1.3337,-2.7459,7.4138,32.03,32.17,5.127,660,900
5699,2019_04_12 19:15:28,0.0785,0.0785,7.3354,32.01,32.25,5.469,720,960
5700,2019_04_12 19:15:29,1.0199,-0.7453,8.0415,32.05,32.21,5.127,660,900
5701,2019_04_12 19:15:30,0.9414,-1.726,7.7276,31.99,32.21,5.176,720,960
5702,2019_04_12 19:15:31,0.9022,-4.1972,7.1392,31.99,32.21,5.273,690,960
5703,2019_04_12 19:15:32,1.3337,-3.4519,7.8453,31.97,32.25,5.811,690,900
5704,2019_04_12 19:15:33,-0.1961,-1.6475,7.1,32.01,32.21,5.127,720,960
5705,2019_04_12 19:15:34,2.2359,-3.4127,8.1591,32.03,32.27,5.322,660,900
5706,2019_04_12 19:15:35,1.3729,-2.7459,8.0022,32.03,32.25,5.176,720,960
5707,2019_04_12 19:15:36,2.1967,-3.4127,7.8061,32.03,32.27,6.006,660,900
5708,2019_04_12 19:15:37,1.6867,-2.8243,7.3354,32.01,32.25,5.664,720,960
5709,2019_04_12 19:15:38,2.2359,-1.8044,8.1199,31.99,32.25,5.469,720,900
5710,2019_04_12 19:15:39,2.2751,-3.295,7.7669,32.03,32.27,5.029,660,960
5711,2019_04_12 19:15:40,1.9221,-4.4718,8.0022,32.01,32.25,5.42,720,930
5712,2019_04_12 19:15:41,1.0591,-1.2553,8.0415,31.99,32.25,5.762,660,930
5713,2019_04_12 19:15:42,0.3923,-0.6276,7.5707,32.01,32.31,5.566,720,960
5714,2019_04_12 19:15:43,0.5884,-4.0796,8.1199,32.01,32.33,5.615,720,900
5715,2019_04_12 19:15:44,0.5099,-0.863,7.6884,32.03,32.35,5.518,660,960
5716,2019_04_12 19:15:45,1.8044,-1.0199,7.7669,32.03,32.27,5.518,720,900
5717,2019_04_12 19:15:46,0.5099,-1.9221,7.963,32.01,32.27,5.273,660,960
5718,2019_04_12 19:15:47,0.9807,-4.1188,7.6492,32.01,32.27,5.127,720,900
5719,2019_04_12 19:15:48,1.2945,-0.6276,8.1591,32.03,32.27,5.762,660,960
5720,2019_04_12 19:15:49,0.3138,-2.1575,7.4923,32.01,32.27,5.273,720,900
5721,2019_04_12 19:15:50,0.6669,-2.0398,7.7276,32.03,32.31,5.029,690,960
5722,2019_04_12 19:15:51,1.1376,-2.0006,7.61,32.01,32.35,5.811,690,930
5723,2019_04_12 19:15:52,1.8437,0.3923,8.0807,32.01,32.25,5.078,720,930
5724,2019_04_12 19:15:53,2.7459,-2.0398,8.0022,32.03,32.39,5.566,660,960
5725,2019_04_12 19:15:54,3.1774,-1.3337,7.8845,32.01,32.39,5.518,720,900
5726,2019_04_12 19:15:55,1.4906,-0.6276,7.963,32.01,32.31,5.273,660,960
5727,2019_04_12 19:15:56,1.8437,-2.5497,7.8061,31.99,32.33,5.615,720,900
5728,2019_04_12 19:15:57,1.216,-0.5492,7.8845,31.99,32.31,5.615,720,960
5729,2019_04_12 19:15:58,1.2945,0.9807,8.1984,32.03,32.33,5.371,660,900
5730,2019_04_12 19:15:59,1.4906,-0.7845,8.0415,32.03,32.33,5.371,720,960
5731,2019_04_12 19:16:00,2.3536,-2.5497,8.826,32.01,32.35,5.615,660,900
5732,2019_04_12 19:16:01,0.353,-2.7851,7.1785,32.03,32.33,5.469,720,960
5733,2019_04_12 19:16:02,1.6083,-3.9619,7.61,32.01,32.39,5.518,660,900
5734,2019_04_12 19:16:03,2.0398,-2.9812,7.963,32.03,32.33,5.908,720,960
5735,2019_04_12 19:16:04,2.9028,-5.8448,8.1199,32.01,32.41,5.713,660,900
5736,2019_04_12 19:16:05,1.8044,-3.0989,7.2961,32.01,32.33,5.713,720,960
5737,2019_04_12 19:16:06,1.8044,-0.1569,8.2376,32.03,32.47,5.859,690,900
5738,2019_04_12 19:16:07,0.2354,-2.1575,8.1984,32.05,32.47,5.566,690,960
5739,2019_04_12 19:16:08,0.863,-1.5298,8.1984,32.03,32.41,5.713,720,900
5740,2019_04_12 19:16:09,1.7652,-2.9028,7.5315,32.03,32.41,5.713,660,960
5741,2019_04_12 19:16:10,1.9221,-3.3343,7.4138,32.01,32.41,5.566,720,900
5742,2019_04_12 19:16:11,1.8437,-1.1376,7.8453,32.03,32.39,5.615,660,960
5743,2019_04_12 19:16:12,2.2359,-2.8243,8.1591,32.05,32.41,5.078,720,900
5744,2019_04_12 19:16:13,1.216,-0.9414,7.4531,32.03,32.45,5.225,660,960
5745,2019_04_12 19:16:14,0.9022,-3.805,6.7077,32.09,32.41,5.127,720,900
5746,2019_04_12 19:16:15,2.5497,-2.3536,8.9829,32.03,32.45,5.078,660,960
5747,2019_04_12 19:16:16,2.2751,-5.1779,7.4923,32.05,32.39,5.127,720,900
5748,2019_04_12 19:16:17,2.2751,-3.8834,8.1591,32.03,32.41,5.176,690,960
5749,2019_04_12 19:16:18,1.4122,-0.4315,8.2768,32.03,32.53,5.225,690,900
5750,2019_04_12 19:16:19,0.6669,-2.4713,8.0807,32.03,32.45,4.98,720,960
5751,2019_04_12 19:16:20,1.6475,1.0983,8.3945,32.05,32.47,4.932,660,900
5752,2019_04_12 19:16:21,1.0591,3.0989,8.4729,32.05,32.47,5.322,720,960
5753,2019_04_12 19:16:22,1.216,0.1569,8.1984,32.05,32.49,5.127,660,900
5754,2019_04_12 19:16:23,1.6867,-0.1569,8.1984,32.09,32.55,5.176,720,960
5755,2019_04_12 19:16:24,1.4514,2.6674,7.8453,32.05,32.45,5.127,660,900
5756,2019_04_12 19:16:25,0.5492,1.9613,8.1984,32.09,32.47,5.078,720,960
5757,2019_04_12 19:16:26,0.9414,1.4514,8.1984,32.03,32.45,5.273,660,900
5758,2019_04_12 19:16:27,1.6083,-3.5304,8.1591,32.11,32.49,5.859,720,960
5759,2019_04_12 19:16:28,1.2945,-2.7851,7.6884,32.09,32.49,5.078,720,900
5760,2019_04_12 19:16:29,1.3337,-0.5099,7.61,32.05,32.47,5.225,660,960
5761,2019_04_12 19:16:30,0.7061,3.2166,8.4729,32.11,32.47,5.469,720,900
5762,2019_04_12 19:16:31,0.5492,1.3337,8.9044,32.09,32.55,5.762,660,960
5763,2019_04_12 19:16:32,1.0199,1.5691,8.0807,32.09,32.47,5.664,720,930
5764,2019_04_12 19:16:33,0.8238,-6.9039,7.6884,32.05,32.45,5.664,660,930
5765,2019_04_12 19:16:34,0.2354,0.1569,8.826,32.13,32.49,5.664,720,930
5766,2019_04_12 19:16:35,0.1961,-0.7453,7.4531,32.11,32.53,5.518,660,930
5767,2019_04_12 19:16:36,1.3337,-5.1779,7.4923,32.09,32.61,5.811,720,930
5768,2019_04_12 19:16:37,0.1177,-1.726,7.7669,32.13,32.55,5.371,690,930
5769,2019_04_12 19:16:38,1.4514,-2.589,7.8061,32.09,32.55,5.664,690,930
5770,2019_04_12 19:16:39,1.0983,-1.5691,7.7276,32.09,32.49,5.859,720,930
5771,2019_04_12 19:16:40,1.6083,-4.6287,7.9238,32.13,32.53,5.713,660,930
5772,2019_04_12 19:16:41,1.0199,-4.7072,7.1,32.09,32.45,5.469,720,930
5773,2019_04_12 19:16:42,2.1182,-1.7652,8.0807,32.13,32.53,5.176,660,960
5774,2019_04_12 19:16:43,0.7061,-4.5503,7.3354,32.13,32.55,5.469,720,900
5775,2019_04_12 19:16:44,0.863,0.9807,7.6884,32.11,32.55,5.518,660,960
5776,2019_04_12 19:16:45,1.6475,1.5691,8.2376,32.13,32.59,5.225,720,900
5777,2019_04_12 19:16:46,0.2354,-5.9232,7.3354,32.13,32.53,5.225,690,960
5778,2019_04_12 19:16:47,1.1376,-2.1967,7.8061,32.11,32.59,5.273,690,900
5779,2019_04_12 19:16:48,1.4514,2.942,7.963,32.15,32.55,5.029,720,960
5780,2019_04_12 19:16:49,-0.353,-3.295,7.2177,32.13,32.61,5.225,660,900
5781,2019_04_12 19:16:50,1.0591,-2.7851,8.2376,32.11,32.61,5.469,720,960
5782,2019_04_12 19:16:51,-0.863,1.6867,7.61,32.11,32.61,5.127,660,900
5783,2019_04_12 19:16:52,-0.7061,-5.9232,7.6884,32.15,32.55,5.469,720,960
5784,2019_04_12 19:16:53,0.7453,1.4514,8.2768,32.15,32.63,5.469,660,900
5785,2019_04_12 19:16:54,0.9807,-0.9807,7.6884,32.15,32.59,5.127,720,960
5786,2019_04_12 19:16:55,0.353,-2.8635,7.8453,32.13,32.55,5.225,660,900
5787,2019_04_12 19:16:56,1.4906,-2.9812,7.4138,32.15,32.59,5.176,720,960
5788,2019_04_12 19:16:57,0.9414,3.1774,8.9437,32.11,32.61,4.932,690,900
5789,2019_04_12 19:16:58,0.7845,-1.9613,7.9238,32.17,32.61,5.225,690,960
5790,2019_04_12 19:16:59,1.8829,0.7845,8.6691,32.15,32.59,5.371,690,900
5791,2019_04_12 19:17:00,0.3923,2.4713,8.4729,32.13,32.61,5.908,690,960
5792,2019_04_12 19:17:01,3.0204,-4.3149,8.1591,32.15,32.53,5.225,720,900
5793,2019_04_12 19:17:02,1.8437,-2.6282,7.9238,32.15,32.61,5.225,660,960
5794,2019_04_12 19:17:03,0.2746,0.6669,7.6884,32.17,32.55,5.664,720,900
5795,2019_04_12 19:17:04,1.0591,-2.8635,7.4138,32.17,32.61,4.932,660,900
5796,2019_04_12 19:17:05,1.6475,-1.2553,7.4531,32.17,32.63,4.98,720,960
5797,2019_04_12 19:17:06,-0.5099,-1.4514,7.3354,32.17,32.69,5.518,660,900
5798,2019_04_12 19:17:07,1.216,-3.3343,7.6884,32.17,32.53,5.615,720,960
5799,2019_04_12 19:17:08,1.216,-0.0785,7.3354,32.19,32.63,4.932,660,900
5800,2019_04_12 19:17:09,1.0983,-2.9812,7.5315,32.17,32.63,5.078,720,960
5801,2019_04_12 19:17:10,0.1177,-0.0785,8.1984,32.17,32.55,5.371,660,900
5802,2019_04_12 19:17:11,1.4906,-2.8243,7.5707,32.17,32.55,5.566,720,960
5803,2019_04_12 19:17:12,1.5298,0.0785,8.5906,32.17,32.55,5.273,660,900
5804,2019_04_12 19:17:13,0.3923,2.2359,8.0415,32.17,32.55,5.127,720,960
5805,2019_04_12 19:17:14,0.6669,-1.4906,7.9238,32.15,32.69,4.932,660,900
5806,2019_04_12 19:17:15,0.8238,-2.3144,7.8061,32.15,32.55,5.469,720,960
5807,2019_04_12 19:17:16,0.7453,-4.5503,7.5707,32.15,32.59,5.664,660,900
5808,2019_04_12 19:17:17,1.3729,2.0398,7.963,32.15,32.63,5.664,720,960
5809,2019_04_12 19:17:18,1.0591,-2.3536,7.4138,32.15,32.53,5.273,690,900
5810,2019_04_12 19:17:19,0.5492,0.5099,7.6884,32.17,32.53,5.371,690,960
5811,2019_04_12 19:17:20,0.7061,0.2354,8.0415,32.17,32.63,5.127,690,900
5812,2019_04_12 19:17:21,0.5884,-1.7652,7.61,32.15,32.55,5.371,690,900
5813,2019_04_12 19:17:22,1.0983,0.3138,8.1984,32.17,32.63,5.273,720,960
5814,2019_04_12 19:17:23,1.8829,-4.0796,7.7276,32.15,32.53,5.371,660,900
5815,2019_04_12 19:17:24,1.216,-3.5304,7.3354,32.19,32.63,6.055,720,960
5816,2019_04_12 19:17:25,1.3729,0.2354,7.8453,32.17,32.61,5.078,660,900
5817,2019_04_12 19:17:26,1.6083,5.374,8.8652,32.15,32.59,5.859,720,960
5818,2019_04_12 19:17:27,0.4707,-0.353,7.8061,32.13,32.49,5.029,660,900
5819,2019_04_12 19:17:28,1.2945,0.0785,8.1984,32.15,32.59,5.469,720,960
5820,2019_04_12 19:17:29,0.9022,-2.5497,7.61,32.13,32.59,4.98,660,900
5821,2019_04_12 19:17:30,0.0392,-0.9414,8.0022,32.15,32.63,5.42,720,960
5822,2019_04_12 19:17:31,0.5099,-0.8238,7.8845,32.13,32.63,5.42,660,900
5823,2019_04_12 19:17:32,0.6669,-2.5497,7.2569,32.19,32.67,5.615,720,900
5824,2019_04_12 19:17:33,0.8238,-0.7061,7.4138,32.17,32.69,5.713,660,960
5825,2019_04_12 19:17:34,0.1177,-3.4912,7.1785,32.15,32.67,5.371,720,900
5826,2019_04_12 19:17:35,1.0983,-1.4906,7.5707,32.17,32.63,5.176,660,960
5827,2019_04_12 19:17:36,1.6083,0.0785,8.7475,32.15,32.63,4.688,720,900
5828,2019_04_12 19:17:37,0.4315,2.0398,7.7669,32.15,32.71,5.566,660,960
5829,2019_04_12 19:17:38,1.2553,-0.1569,7.61,32.19,32.77,5.273,720,900
5830,2019_04_12 19:17:39,0.5099,-1.7652,7.2961,32.15,32.67,5.322,660,900
5831,2019_04_12 19:17:40,-0.0785,-3.9619,7.5315,32.15,32.63,5.127,720,960
5832,2019_04_12 19:17:41,1.6083,-4.7856,7.6884,32.15,32.61,4.98,660,900
5833,2019_04_12 19:17:42,1.0199,-0.2746,7.7669,32.13,32.61,5.371,720,960
5834,2019_04_12 19:17:43,1.9221,-1.726,7.7276,32.19,32.63,5.615,660,900
5835,2019_04_12 19:17:44,1.8829,-0.3923,8.3945,32.15,32.75,5.322,720,960
5836,2019_04_12 19:17:45,2.1182,0.7061,8.2768,32.13,32.61,5.469,660,900
5837,2019_04_12 19:17:46,0.9414,-1.1768,7.9238,32.17,32.55,5.713,720,960
5838,2019_04_12 19:17:47,0.7453,1.2553,7.7276,32.13,32.61,5.664,660,900
5839,2019_04_12 19:17:48,0.9022,-1.8044,7.5315,32.15,32.61,5.029,720,900
5840,2019_04_12 19:17:49,0.9414,-1.6867,7.2961,32.17,32.63,5.811,660,960
5841,2019_04_12 19:17:50,-0.0392,-1.8044,7.8453,32.17,32.63,5.908,690,900
5842,2019_04_12 19:17:51,1.2945,-1.8044,8.1984,32.17,32.63,5.469,690,960
5843,2019_04_12 19:17:52,0.0785,-3.2558,8.1199,32.17,32.81,5.371,690,900
5844,2019_04_12 19:17:53,0.9022,-3.4912,8.1591,32.17,32.61,5.322,690,900
5845,2019_04_12 19:17:54,1.6867,-2.3144,7.8061,32.15,32.61,5.42,660,960
5846,2019_04_12 19:17:55,1.5298,-4.7464,7.8453,32.13,32.63,5.42,720,900
5847,2019_04_12 19:17:56,2.7066,-0.5884,8.6691,32.15,32.63,5.469,660,960
5848,2019_04_12 19:17:57,0.9022,-0.9807,8.316,32.17,32.61,5.176,720,900
5849,2019_04_12 19:17:58,0.5884,-0.9414,7.9238,32.15,32.63,5.078,660,900
5850,2019_04_12 19:17:59,0.3923,1.9221,7.8845,32.15,32.63,5.029,720,960
5851,2019_04_12 19:18:00,1.5691,0.1177,8.0022,32.15,32.67,5.42,660,900
5852,2019_04_12 19:18:01,-0.7061,-2.9812,7.6884,32.17,32.67,5.322,720,960
5853,2019_04_12 19:18:02,0.3138,-2.5105,7.5315,32.15,32.63,5.322,660,900
5854,2019_04_12 19:18:03,1.4122,1.0983,8.2768,32.15,32.67,4.98,720,900
5855,2019_04_12 19:18:04,1.5691,-0.7453,7.8845,32.15,32.75,5.127,660,960
5856,2019_04_12 19:18:05,1.6083,-0.5884,8.0022,32.15,32.67,5.078,690,900
5857,2019_04_12 19:18:06,0.863,-1.726,7.4138,32.15,32.77,5.273,690,960
5858,2019_04_12 19:18:07,0.5099,-1.1768,8.0807,32.15,32.77,5.322,660,900
5859,2019_04_12 19:18:08,-0.2354,-2.0398,8.0022,32.15,32.75,5.762,720,900
5860,2019_04_12 19:18:09,0.5884,-2.8243,7.4138,32.13,32.71,5.859,660,960
5861,2019_04_12 19:18:10,1.1376,-3.3343,7.8453,32.13,32.77,5.371,720,900
5862,2019_04_12 19:18:11,0.353,-2.079,7.5315,32.15,32.77,5.127,660,960
5863,2019_04_12 19:18:12,0.7845,-0.3138,7.8845,32.13,32.83,5.518,720,900
5864,2019_04_12 19:18:13,2.1575,1.8437,8.4337,32.11,32.71,5.469,660,900
5865,2019_04_12 19:18:14,2.7851,-3.7658,7.8453,32.13,32.69,5.664,720,960
5866,2019_04_12 19:18:15,1.6475,-1.8829,7.8845,32.15,32.67,5.078,660,900
5867,2019_04_12 19:18:16,-0.1569,-3.3343,7.1,32.13,32.75,5.42,720,960
5868,2019_04_12 19:18:17,0.2746,-1.4906,7.3746,32.13,32.69,4.98,660,900
5869,2019_04_12 19:18:18,0.4707,-2.942,7.0608,32.13,32.75,4.98,720,900
5870,2019_04_12 19:18:19,0.3923,-1.8044,7.7669,32.13,32.77,5.566,660,960
5871,2019_04_12 19:18:20,0.7061,0.9807,7.9238,32.11,32.71,5.273,720,900
5872,2019_04_12 19:18:21,1.1376,-2.1182,7.963,32.19,32.81,5.078,660,960
5873,2019_04_12 19:18:22,0.7061,3.1381,8.1984,32.15,32.75,4.98,690,900
5874,2019_04_12 19:18:23,1.6083,-4.7072,7.7669,32.15,32.85,4.834,690,900
