RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
7624,2019_04_13 00:49:33,0.5884,-1.8437,7.61,33.33,34.03,6.299,510,720
7625,2019_04_13 00:49:34,1.6475,-0.2354,9.2575,33.35,34.01,6.152,510,720
7626,2019_04_13 00:49:35,-1.216,-2.0398,7.0216,33.33,34.03,6.201,540,720
7627,2019_04_13 00:49:36,0.4707,4.2365,8.9044,33.35,34.15,5.957,540,720
7628,2019_04_13 00:49:37,-1.2553,-1.726,6.5116,33.35,34.13,6.104,540,720
7629,2019_04_13 00:49:38,3.0204,1.8829,8.9829,33.33,34.03,5.664,540,720
7630,2019_04_13 00:49:39,1.6867,-1.1376,6.6293,33.33,33.99,5.664,540,720
7631,2019_04_13 00:49:40,0.6276,-1.5298,7.5315,33.33,34.03,5.42,540,720
7632,2019_04_13 00:49:41,-0.5884,0.5884,7.7276,33.33,34.07,5.615,540,720
7633,2019_04_13 00:49:42,2.6674,-0.7061,7.9238,33.33,34.03,6.348,540,720
7634,2019_04_13 00:49:43,1.726,-1.4514,8.1984,33.37,34.15,5.957,540,720
7635,2019_04_13 00:49:44,0.3138,-0.2746,8.1984,33.35,34.09,6.055,540,720
7636,2019_04_13 00:49:45,-1.216,0.9022,7.7669,33.33,34.07,5.957,540,720
7637,2019_04_13 00:49:46,1.6475,0.5099,8.0415,33.31,34.15,6.641,510,720
7638,2019_04_13 00:49:47,1.0591,-4.6287,7.8453,33.35,34.17,5.518,510,720
7639,2019_04_13 00:49:48,0.2746,0.6669,7.963,33.33,34.15,5.859,540,690
7640,2019_04_13 00:49:49,0.5099,-1.2945,8.7083,33.35,34.09,6.299,540,690
7641,2019_04_13 00:49:50,0.8238,-1.6475,7.6492,33.35,34.15,5.518,540,720
7642,2019_04_13 00:49:51,0.6276,-0.7061,7.9238,33.37,34.15,6.055,540,720
7643,2019_04_13 00:49:52,1.1376,1.0591,8.1984,33.35,34.03,5.42,540,720
7644,2019_04_13 00:49:53,1.4906,-1.0983,7.7276,33.37,34.13,5.908,510,720
7645,2019_04_13 00:49:54,2.8635,-1.2945,8.5514,33.33,34.07,5.664,510,720
7646,2019_04_13 00:49:55,0.2354,-0.9807,7.6492,33.37,34.17,5.566,540,720
7647,2019_04_13 00:49:56,0.1961,-0.863,8.1984,33.33,34.13,5.664,540,720
7648,2019_04_13 00:49:57,-0.6276,-4.158,7.5707,33.35,34.17,6.201,540,720
7649,2019_04_13 00:49:58,3.295,-1.3337,8.1984,33.35,34.13,6.25,540,720
7650,2019_04_13 00:49:59,0.3923,-0.1569,7.4138,33.37,34.07,6.152,540,690
7651,2019_04_13 00:50:00,2.7459,0.4315,8.3945,33.37,34.13,5.371,540,690
7652,2019_04_13 00:50:01,1.8044,-2.432,8.1984,33.37,34.15,5.811,540,720
7653,2019_04_13 00:50:02,-0.1177,0.6669,6.9823,33.37,34.09,6.445,480,720
7654,2019_04_13 00:50:03,0.5884,-1.0591,7.963,33.39,34.17,6.055,540,720
7655,2019_04_13 00:50:04,0.7845,0.9414,7.7276,33.35,34.09,5.566,540,720
7656,2019_04_13 00:50:05,0.7061,-1.3337,6.8254,33.35,34.09,5.957,540,720
7657,2019_04_13 00:50:06,1.5298,0.9022,8.1591,33.39,34.07,6.543,540,720
7658,2019_04_13 00:50:07,0.3138,-2.1182,7.1785,33.39,34.13,5.469,540,720
7659,2019_04_13 00:50:08,0.7453,-0.1569,7.6884,33.35,34.13,6.152,510,690
7660,2019_04_13 00:50:09,3.2166,-2.3536,7.8061,33.35,34.09,5.273,510,690
7661,2019_04_13 00:50:10,0.9022,0,7.6884,33.35,34.07,5.518,540,720
7662,2019_04_13 00:50:11,1.0591,0,8.5514,33.35,34.15,6.445,540,720
7663,2019_04_13 00:50:12,-0.2354,-2.5105,7.5315,33.35,34.15,5.664,540,720
7664,2019_04_13 00:50:13,1.3337,-1.5298,8.6691,33.33,34.07,5.566,540,720
7665,2019_04_13 00:50:14,1.4514,2.589,9.0613,33.37,34.07,6.25,540,720
7666,2019_04_13 00:50:15,1.7652,-1.5691,8.5906,33.35,34.07,6.494,480,720
